,Stkcd,Trdmnt,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype,Trdmnt_year,Trdmnt_mon,bemeA
0,6,2012-1-1,4248853.92,4341742.31,0.070732,0.070732,4,2012,2012-01,1.482522
1,6,2012-2-1,5100560.4,5212068.79,0.200456,0.200456,4,2012,2012-02,1.482522
2,6,2012-3-1,5332843.98,5449430.55,0.045541000000000005,0.045541000000000005,4,2012,2012-03,1.482522
3,6,2012-4-1,6145836.53,6280196.74,0.15245,0.15245,4,2012,2012-04,1.482522
4,6,2012-5-1,5956968.11,6052725.04,-0.03622,-0.03622,4,2012,2012-05,1.482522
5,6,2012-6-1,5557890.18,5647232.03,-0.066993,-0.066993,4,2012,2012-06,1.482522
6,6,2012-7-1,5188013.08,5271409.23,-0.06021,-0.05954500000000001,4,2012,2012-07,1.482522
7,6,2012-8-1,5074129.86,5155695.37,-0.021951,-0.021951,4,2012,2012-08,1.482522
8,6,2012-10-1,5251281.53,5335694.71,0.034913,0.034913,4,2012,2012-10,1.482522
9,6,2012-11-1,4884324.51,4962838.93,-0.06988,-0.06988,4,2012,2012-11,1.482522
10,6,2012-12-1,6263586.42,6364262.36,0.282383,0.282383,4,2012,2012-12,1.482522
11,6,2013-1-1,6997501.59,7109973.91,0.117172,0.117172,4,2013,2013-01,1.8107099999999998
12,6,2013-2-1,6592582.87,6698546.85,-0.057865999999999994,-0.057865999999999994,4,2013,2013-02,1.8107099999999998
13,6,2013-3-1,5694169.47,5785693.06,-0.136276,-0.136276,4,2013,2013-03,1.8107099999999998
14,6,2013-4-1,5567632.37,5657122.1,-0.022222,-0.022222,4,2013,2013-04,1.8107099999999998
15,6,2013-5-1,6361680.65,6428547.84,0.136364,0.136364,4,2013,2013-05,1.8107099999999998
16,6,2013-6-1,5691159.51,5750978.9,-0.08544700000000001,-0.0854,4,2013,2013-06,1.8107099999999998
17,6,2013-7-1,5397249.86,5453979.99,-0.051642999999999994,-0.051642999999999994,4,2013,2013-07,1.8107099999999998
18,6,2013-8-1,6359135.98,6425976.42,0.17821800000000002,0.17821800000000002,4,2013,2013-08,1.8107099999999998
19,6,2013-9-1,6172102.56,6236977.11,-0.029412,-0.029412,4,2013,2013-09,1.8107099999999998
20,6,2013-10-1,6359135.98,6425976.42,0.030302999999999997,0.030302999999999997,4,2013,2013-10,1.8107099999999998
21,6,2013-11-1,7735167.5,7816471.32,0.216387,0.216387,4,2013,2013-11,1.8107099999999998
22,6,2013-12-1,6597531.0,6655475.58,-0.148532,-0.148532,4,2013,2013-12,1.8107099999999998
23,6,2014-1-1,5848115.72,5899478.35,-0.11359000000000001,-0.11359000000000001,4,2014,2014-01,1.780631
24,6,2014-2-1,5754438.81,5804978.7,-0.016018,-0.016018,4,2014,2014-02,1.780631
25,6,2014-3-1,7213122.13,7276473.3,0.253488,0.253488,4,2014,2014-03,1.780631
26,6,2014-4-1,6490471.68,6547475.97,-0.100186,-0.100186,4,2014,2014-04,1.780631
27,6,2014-5-1,6303117.86,6358476.67,-0.028866000000000003,-0.028866000000000003,4,2014,2014-05,1.780631
28,6,2014-6-1,6132148.91,6182977.31,0.005023,0.005308,4,2014,2014-06,1.780631
29,6,2014-7-1,6654318.8,6709475.38,0.08515299999999999,0.08515299999999999,4,2014,2014-07,1.780631
30,6,2014-8-1,7189877.66,7249473.4,0.080483,0.080483,4,2014,2014-08,1.780631
31,6,2014-9-1,7845937.26,7910970.97,0.091248,0.091248,4,2014,2014-09,1.780631
32,6,2014-10-1,8408274.06,8477968.89,0.071672,0.071672,4,2014,2014-10,1.780631
33,6,2014-11-1,9291946.17,9368965.62,0.10509600000000001,0.10509600000000001,4,2014,2014-11,1.780631
34,6,2014-12-1,9439224.86,9517465.07,0.01585,0.01585,4,2014,2014-12,1.780631
35,6,2015-1-1,8702831.43,8774967.8,-0.078014,-0.078014,4,2015,2015-01,0.64252
36,6,2015-2-1,8796554.23,8869467.45,0.010768999999999999,0.010768999999999999,4,2015,2015-02,0.64252
37,6,2015-3-1,11782294.86,11879956.4,0.339422,0.339422,4,2015,2015-03,0.64252
38,6,2015-4-1,15638318.63,15767942.14,0.327273,0.327273,4,2015,2015-04,0.64252
39,6,2015-5-1,20886795.43,21059922.72,0.33561599999999997,0.33561599999999997,4,2015,2015-05,0.64252
40,6,2015-6-1,18203984.02,18319432.77,-0.123528,-0.122564,4,2015,2015-06,0.64252
41,6,2015-7-1,15722232.33,15821941.94,-0.13633,-0.13633,4,2015,2015-07,0.64252
42,6,2015-8-1,14233181.31,14323447.44,-0.09471,-0.09471,4,2015,2015-08,0.64252
43,6,2015-9-1,12609981.56,12689953.43,-0.114043,-0.114043,4,2015,2015-09,0.64252
44,6,2015-10-1,15775891.82,15875941.74,0.251064,0.251064,4,2015,2015-10,0.64252
45,6,2015-11-1,14890510.14,14984945.01,-0.056122000000000005,-0.056122000000000005,4,2015,2015-11,0.64252
46,6,2015-12-1,15426462.47,15538442.98,0.036937,0.036937,4,2015,2015-12,0.64252
47,6,2017-1-1,11660143.38,11704457.05,-0.08254,-0.08254,4,2017,2017-01,1.0940590000000001
48,6,2017-2-1,11808080.61,11852956.5,0.012687,0.012687,4,2017,2017-02,1.0940590000000001
49,6,2017-3-1,11135638.66,11177958.98,-0.056948,-0.056948,4,2017,2017-03,1.0940590000000001
50,6,2017-4-1,11189434.01,11231958.78,0.004831,0.004831,4,2017,2017-04,1.0940590000000001
51,6,2017-5-1,11283575.89,11326458.44,0.008413,0.008413,4,2017,2017-05,1.0940590000000001
52,6,2017-6-1,11848427.12,11893456.36,0.071685,0.071514,4,2017,2017-06,1.0940590000000001
53,6,2017-7-1,11444961.95,11488457.84,-0.034052,-0.034052,4,2017,2017-07,1.0940590000000001
54,6,2017-8-1,11366679.4,11407458.14,-0.007051000000000001,-0.007051000000000001,4,2017,2017-08,1.0940590000000001
55,6,2017-9-1,13249916.23,13297451.2,0.16568,0.16568,4,2017,2017-09,1.0940590000000001
56,6,2018-3-1,9936730.79,9949463.49,-0.251777,-0.251777,4,2018,2018-03,1.528791
57,6,2018-4-1,9424389.17,9436465.37,-0.05156,-0.05156,4,2018,2018-04,1.528791
58,6,2018-5-1,9343493.13,9355465.67,-0.008584,-0.008584,4,2018,2018-05,1.528791
59,6,2018-6-1,7900847.01,7910970.97,-0.12885,-0.12828299999999998,4,2018,2018-06,1.528791
60,6,2018-8-1,7294346.13,7303473.2,-0.076792,-0.076792,4,2018,2018-08,1.528791
61,6,2018-9-1,7685355.44,7694971.76,0.053604,0.053604,4,2018,2018-09,1.528791
62,6,2018-10-1,6835921.42,6844474.88,-0.110526,-0.110526,4,2018,2018-10,1.528791
63,6,2018-11-1,7267379.97,7276473.3,0.06311599999999999,0.06311599999999999,4,2018,2018-11,1.528791
64,6,2018-12-1,6984235.29,6992974.34,-0.038961,-0.038961,4,2018,2018-12,1.528791
65,9,2008-1-1,7913271.5,13087757.07,-0.141509,-0.141509,4,2008,2008-01,1.195909
66,9,2008-2-1,8452417.47,13979450.41,0.068132,0.068132,4,2008,2008-02,1.195909
67,9,2008-3-1,8307485.76,13739747.9,-0.017147,-0.017147,4,2008,2008-03,1.195909
68,9,2008-5-1,5475751.44,7624865.61,-0.340866,-0.34086500000000003,4,2008,2008-05,1.195909
69,9,2008-6-1,3633093.94,5059004.84,-0.336512,-0.336512,4,2008,2008-06,1.195909
70,9,2008-7-1,3670394.7,5110945.34,0.010267,0.010267,4,2008,2008-07,1.195909
71,9,2008-8-1,2760256.18,3843597.1,-0.24796700000000002,-0.24796700000000002,4,2008,2008-08,1.195909
72,9,2008-9-1,2417089.19,3365744.49,-0.124324,-0.124324,4,2008,2008-09,1.195909
73,9,2008-10-1,2790096.78,3885149.5,0.154321,0.154321,4,2008,2008-10,1.195909
74,9,2008-11-1,3178024.68,4425330.72,0.139037,0.139037,4,2008,2008-11,1.195909
75,9,2008-12-1,2969140.43,4134463.91,-0.065728,-0.065728,4,2008,2008-12,1.195909
76,12,2018-1-1,13161997.61,14014574.34,0.031952999999999995,0.031952999999999995,4,2018,2018-01,1.72177
77,12,2018-2-1,12060133.13,12841335.89,-0.083716,-0.083716,4,2018,2018-02,1.72177
78,12,2018-3-1,11365807.57,12102034.95,-0.057572000000000005,-0.057572000000000005,4,2018,2018-03,1.72177
79,12,2018-4-1,10882798.49,11587738.64,-0.042497,-0.042497,4,2018,2018-04,1.72177
80,12,2018-5-1,10248849.06,10912724.74,-0.058252,-0.058252,4,2018,2018-05,1.72177
81,12,2018-6-1,8592278.83,9148849.13,-0.154227,-0.154271,4,2018,2018-06,1.72177
82,12,2018-7-1,8835292.78,9407604.46,0.028283,0.028283,4,2018,2018-07,1.72177
83,12,2018-8-1,8349264.88,8890093.8,-0.05501,-0.05501,4,2018,2018-08,1.72177
84,12,2018-9-1,8505488.13,9088323.37,0.018711000000000002,0.018711000000000002,4,2018,2018-09,1.72177
85,12,2018-10-1,7273060.26,7771443.86,-0.144898,-0.144898,4,2018,2018-10,1.72177
86,12,2018-11-1,7290418.4,7789991.46,0.0023870000000000002,0.0023870000000000002,4,2018,2018-11,1.72177
87,12,2018-12-1,7082648.66,7400491.89,-0.05,-0.05,4,2018,2018-12,1.72177
88,18,2017-1-1,7428582.85,14143595.95,-0.07850499999999999,-0.07850499999999999,4,2017,2017-01,0.813783
