,Stkcd,Trdmnt,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype,Trdmnt_year,Trdmnt_mon,bemeA
0,4,2005-7-1,166211.4,335066.97,-0.109375,-0.109375,4,2005,2005-07,0.506898
1,4,2005-8-1,196621.0,396369.95,0.18295699999999998,0.18295699999999998,4,2005,2005-08,0.506898
2,4,2005-9-1,197454.14,398049.48,0.0042369999999999994,0.0042369999999999994,4,2005,2005-09,0.506898
3,4,2005-10-1,186206.75,375375.78,-0.056962,-0.056962,4,2005,2005-10,0.506898
4,4,2005-11-1,187039.89,377055.31,0.0044740000000000005,0.0044740000000000005,4,2005,2005-11,0.506898
5,4,2005-12-1,172459.95,347663.47,-0.07795099999999999,-0.07795099999999999,4,2005,2005-12,0.506898
6,4,2008-1-1,580150.52,745712.95,-0.10843399999999999,-0.10843399999999999,4,2008,2008-01,0.415926
7,4,2008-2-1,622616.49,800297.8,0.073198,0.073198,4,2008,2008-02,0.415926
8,4,2008-3-1,535071.26,687769.04,-0.14060899999999998,-0.14060899999999998,4,2008,2008-03,0.415926
9,4,2008-4-1,473658.93,608830.96,-0.114774,-0.114774,4,2008,2008-04,0.415926
10,4,2008-5-1,451445.96,580278.89,-0.046897,-0.046897,4,2008,2008-05,0.415926
11,4,2008-6-1,309674.94,398049.48,-0.314038,-0.314038,4,2008,2008-06,0.415926
12,4,2008-7-1,379580.47,487904.53,0.22573800000000002,0.22573800000000002,4,2008,2008-07,0.415926
13,4,2008-8-1,340287.87,406447.15,-0.166954,-0.166954,4,2008,2008-08,0.415926
14,4,2008-9-1,279823.5,334227.2,-0.17768599999999998,-0.17768599999999998,4,2008,2008-09,0.415926
15,4,2008-10-1,189126.94,225897.28,-0.324121,-0.324121,4,2008,2008-10,0.415926
16,4,2008-11-1,222171.42,265366.32,0.17472100000000002,0.17472100000000002,4,2008,2008-11,0.415926
17,4,2008-12-1,250294.38,298957.0,0.126582,0.126582,4,2008,2008-12,0.415926
