,Stkcd,Trdmnt,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype,Trdmnt_year,Trdmnt_mon,bemeA
0,7,2007-1-1,351914.04,538249.21,0.202479,0.202479,4,2007,2007-01,0.8701030000000001
1,7,2007-2-1,455916.13,697319.42,0.295533,0.295533,4,2007,2007-02,0.8701030000000001
2,7,2007-3-1,602244.65,921127.51,0.32095500000000005,0.32095500000000005,4,2007,2007-03,0.8701030000000001
3,7,2007-4-1,818714.11,1252215.51,0.35943800000000004,0.35943800000000004,4,2007,2007-04,0.8701030000000001
4,7,2007-5-1,992857.14,1518565.63,0.21270300000000003,0.21270300000000003,4,2007,2007-05,0.8701030000000001
5,7,2007-6-1,557499.56,852690.32,-0.43849,-0.43849,4,2007,2007-06,0.8701030000000001
6,7,2007-7-1,714712.02,1093145.3,0.281996,0.281996,4,2007,2007-07,0.8701030000000001
7,7,2007-8-1,1269537.63,1622146.23,0.483926,0.483926,4,2007,2007-08,0.8701030000000001
8,7,2007-9-1,1069770.02,1366894.03,-0.157355,-0.157355,4,2007,2007-09,0.8701030000000001
9,7,2007-10-1,1062532.07,1357645.76,-0.0067659999999999994,-0.0067659999999999994,4,2007,2007-10,0.8701030000000001
10,7,2007-11-1,1030685.06,1316953.38,-0.029973000000000003,-0.029973000000000003,4,2007,2007-11,0.8701030000000001
11,7,2007-12-1,1088588.71,1390939.53,0.056179999999999994,0.056179999999999994,4,2007,2007-12,0.8701030000000001
12,23,2007-1-1,358772.89,822824.5,0.2537,0.2537,4,2007,2007-01,0.74054
13,23,2007-2-1,471910.37,1082298.67,0.315346,0.315346,4,2007,2007-02,0.74054
14,23,2007-4-1,679429.94,1558232.58,0.43974399999999997,0.43974399999999997,4,2007,2007-04,0.74054
15,23,2007-5-1,865169.02,1984214.23,0.273375,0.273375,4,2007,2007-05,0.74054
16,23,2007-6-1,551772.13,1265456.91,-0.361734,-0.361538,4,2007,2007-06,0.74054
17,23,2007-7-1,830755.28,1709476.88,0.350877,0.350877,4,2007,2007-07,0.74054
18,23,2007-8-1,822663.51,1692826.13,-0.00974,-0.00974,4,2007,2007-08,0.74054
19,23,2007-9-1,875934.34,1802443.56,0.06475399999999999,0.06475399999999999,4,2007,2007-09,0.74054
20,23,2007-10-1,755232.07,1554069.89,-0.137798,-0.137798,4,2007,2007-10,0.74054
21,23,2007-11-1,708030.07,1456940.52,-0.0625,-0.0625,4,2007,2007-11,0.74054
22,23,2007-12-1,774112.87,1592921.64,0.093333,0.093333,4,2007,2007-12,0.74054
23,23,2008-1-1,632600.66,1301533.53,-0.182927,-0.182927,4,2008,2008-01,1.318753
24,23,2008-2-1,684530.57,1408375.84,0.08209,0.08209,4,2008,2008-02,1.318753
25,23,2008-3-1,619786.79,1275169.85,-0.094581,-0.094581,4,2008,2008-03,1.318753
26,23,2008-4-1,480857.43,989331.99,-0.22415700000000002,-0.22415700000000002,4,2008,2008-04,1.318753
27,23,2008-5-1,440392.57,906078.25,-0.084151,-0.084151,4,2008,2008-05,1.318753
28,23,2008-6-1,323718.89,666029.95,-0.26493099999999997,-0.26493099999999997,4,2008,2008-06,1.318753
29,23,2008-7-1,357439.61,735408.07,0.10416700000000001,0.10416700000000001,4,2008,2008-07,1.318753
30,23,2008-8-1,279881.96,575838.4,-0.197786,-0.19505699999999998,4,2008,2008-08,1.318753
31,23,2008-9-1,287847.69,536986.65,-0.06747,-0.06747,4,2008,2008-09,1.318753
32,23,2008-10-1,226112.91,421818.97,-0.21447,-0.21447,4,2008,2008-10,1.318753
33,23,2008-11-1,271484.25,506460.28,0.200658,0.200658,4,2008,2008-11,1.318753
34,23,2008-12-1,283384.93,528661.27,0.043836,0.043836,4,2008,2008-12,1.318753
35,23,2009-1-1,322062.14,600814.52,0.136483,0.136483,4,2009,2009-01,0.944825
36,23,2009-2-1,377846.57,704881.7,0.17321,0.17321,4,2009,2009-02,0.944825
37,23,2009-3-1,458919.95,856126.0,0.214567,0.214567,4,2009,2009-03,0.944825
38,23,2009-4-1,482721.31,900528.0,0.051864,0.051864,4,2009,2009-04,0.944825
39,23,2009-5-1,521398.52,972681.24,0.080123,0.080123,4,2009,2009-05,0.944825
40,23,2009-6-1,586852.26,1094786.73,0.12553499999999998,0.12553499999999998,4,2009,2009-06,0.944825
41,23,2009-7-1,632221.69,1179428.04,0.07731299999999999,0.07731299999999999,4,2009,2009-07,0.944825
42,23,2009-8-1,568255.73,1060097.67,-0.08745700000000001,-0.088282,4,2009,2009-08,0.944825
43,23,2009-9-1,685086.64,1035121.55,-0.02356,-0.02356,4,2009,2009-09,0.944825
44,23,2009-10-1,821920.3,1241868.35,0.199732,0.199732,4,2009,2009-10,0.944825
45,23,2009-11-1,1029466.65,1555457.45,0.25251399999999996,0.25251399999999996,4,2009,2009-11,0.944825
46,23,2009-12-1,899979.77,1359811.15,-0.125781,-0.125781,4,2009,2009-12,0.944825
47,23,2010-1-1,884367.87,1336222.59,-0.017347,-0.017347,4,2010,2010-01,1.04282
48,23,2010-2-1,881612.83,1332059.9,-0.0031149999999999997,-0.0031149999999999997,4,2010,2010-02,1.04282
49,23,2010-3-1,955080.57,1443064.9,0.083333,0.083333,4,2010,2010-03,1.04282
50,23,2010-4-1,778758.0,1176652.92,-0.184615,-0.184615,4,2010,2010-04,1.04282
51,23,2010-5-1,792157.11,1112825.04,-0.054245,-0.054245,4,2010,2010-05,1.04282
52,23,2010-6-1,671638.82,943542.43,-0.15212,-0.15212,4,2010,2010-06,1.04282
53,23,2010-7-1,915601.74,1286270.34,0.363235,0.363235,4,2010,2010-07,1.04282
54,23,2010-8-1,867204.23,1218279.79,-0.048236,-0.048014999999999995,4,2010,2010-08,1.04282
55,23,2010-9-1,805966.58,1132250.92,-0.070615,-0.070615,4,2010,2010-09,1.04282
56,23,2010-10-1,851400.97,1196078.79,0.056373,0.056373,4,2010,2010-10,1.04282
57,23,2010-11-1,821769.84,1154451.92,-0.034803,-0.034803,4,2010,2010-11,1.04282
58,23,2010-12-1,833622.29,1171102.67,0.014422999999999998,0.014422999999999998,4,2010,2010-12,1.04282
59,23,2011-1-1,803991.17,1129475.79,-0.035545,-0.035545,4,2011,2011-01,0.829235
60,23,2011-2-1,939306.64,1319571.84,0.16830499999999998,0.16830499999999998,4,2011,2011-02,0.829235
61,23,2011-3-1,923503.37,1297370.84,-0.016824000000000002,-0.016824000000000002,4,2011,2011-03,0.829235
62,23,2011-4-1,859302.6,1207179.29,-0.06951900000000001,-0.06951900000000001,4,2011,2011-04,0.829235
63,23,2011-5-1,803991.17,1129475.79,-0.064368,-0.064368,4,2011,2011-05,0.829235
64,23,2011-6-1,863253.42,1212729.54,0.07371,0.07371,4,2011,2011-06,0.829235
65,23,2011-7-1,901769.39,1183590.73,-0.024027,-0.024027,4,2011,2011-07,0.829235
66,23,2011-8-1,837281.78,1098949.42,-0.071512,-0.071512,4,2011,2011-08,0.829235
67,23,2011-9-1,756936.56,993494.68,-0.09596,-0.09596,4,2011,2011-09,0.829235
68,23,2011-10-1,746364.82,979619.05,-0.013966,-0.013966,4,2011,2011-10,0.829235
69,23,2011-11-1,713592.42,936604.62,-0.043909,-0.043909,4,2011,2011-11,0.829235
70,23,2011-12-1,602589.16,790910.57,-0.155556,-0.155556,4,2011,2011-12,0.829235
71,23,2012-1-1,606817.85,796460.82,0.007018000000000001,0.007018000000000001,4,2012,2012-01,1.199508
72,23,2012-2-1,676591.33,888039.94,0.11498299999999999,0.11498299999999999,4,2012,2012-02,1.199508
73,23,2012-3-1,631132.85,828374.75,-0.067187,-0.067188,4,2012,2012-03,1.199508
74,23,2012-4-1,737907.42,968518.56,0.169179,0.169179,4,2012,2012-04,1.199508
75,23,2012-5-1,734735.9,964355.87,-0.004298,-0.004298,4,2012,2012-05,1.199508
76,23,2012-6-1,686105.9,900528.0,-0.066187,-0.066187,4,2012,2012-06,1.199508
77,23,2012-7-1,585674.37,768709.57,-0.146379,-0.146379,4,2012,2012-07,1.199508
