,Stkcd,Trdmnt,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype,Trdmnt_year,Trdmnt_mon,bemeA
0,7,2005-7-1,271302.88,489654.39,-0.047486,-0.047486,4,2005,2005-07,2.008848
1,7,2005-8-1,307105.31,554271.54,0.131965,0.131965,4,2005,2005-08,2.008848
2,7,2005-9-1,314265.8,567194.97,0.023316,0.023316,4,2005,2005-09,2.008848
3,7,2005-10-1,252208.25,455191.91,-0.197468,-0.197468,4,2005,2005-10,2.008848
4,7,2005-11-1,266529.22,481038.77,0.056782000000000006,0.056782000000000006,4,2005,2005-11,2.008848
5,7,2005-12-1,256186.29,462371.6,-0.038806,-0.038806,4,2005,2005-12,2.008848
6,7,2006-1-1,285623.85,515501.25,0.114907,0.114907,4,2006,2006-01,1.702651
7,7,2006-2-1,284828.24,514065.32,-0.002786,-0.002786,4,2006,2006-02,1.702651
8,7,2006-3-1,260959.95,470987.22,-0.083799,-0.083799,4,2006,2006-03,1.702651
9,7,2006-4-1,206858.5,373343.53,-0.207317,-0.207317,4,2006,2006-04,1.702651
10,7,2006-5-1,272894.1,492526.27,0.319231,0.319231,4,2006,2006-05,1.702651
11,7,2006-6-1,286419.46,516937.19,0.049563,0.049563,4,2006,2006-06,1.702651
12,7,2006-7-1,300740.43,542784.05,0.05,0.05,4,2006,2006-07,1.702651
13,7,2006-8-1,314424.92,480909.94,0.045502,0.045502999999999995,4,2006,2006-08,1.702651
14,7,2006-9-1,326518.18,499406.48,0.038462,0.038462,4,2006,2006-09,1.702651
15,7,2006-10-1,289029.06,442067.22,-0.11481500000000001,-0.11481500000000001,4,2006,2006-10,1.702651
16,7,2006-11-1,308378.28,471661.68,0.066946,0.066946,4,2006,2006-11,1.702651
17,7,2006-12-1,292657.04,447616.18,-0.050980000000000004,-0.050980000000000004,4,2006,2006-12,1.702651
18,10,2005-7-1,166094.92,360192.75,-0.21221900000000002,-0.21221900000000002,4,2005,2005-07,2.061048
19,10,2005-8-1,216940.31,470455.83,0.306122,0.306122,4,2005,2005-08,2.061048
20,10,2005-9-1,211516.8,458694.44,-0.025,-0.025,4,2005,2005-09,2.061048
21,10,2005-10-1,195246.28,423410.25,-0.076923,-0.076923,4,2005,2005-10,2.061048
22,10,2005-11-1,196602.15,426350.6,0.006944,0.006944,4,2005,2005-11,2.061048
23,10,2005-12-1,191178.65,414589.2,-0.027586000000000003,-0.027586000000000003,4,2005,2005-12,2.061048
24,10,2016-1-1,3418452.77,6870382.49,-0.170297,-0.170297,4,2016,2016-01,0.740807
25,10,2016-2-1,3263439.4,6558837.7,-0.045346,-0.045346,4,2016,2016-02,0.740807
