,Stkcd,Trdmnt,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype,Trdmnt_year,Trdmnt_mon,bemeA
0,37,2010-1-1,2334987.63,2335077.15,-0.048343000000000004,-0.048343000000000004,4,2010,2010-01,2.123399
1,37,2010-2-1,2856886.17,2856995.7,0.223512,0.223512,4,2010,2010-02,2.123399
2,37,2010-3-1,2741661.82,2741766.93,-0.040332,-0.040332,4,2010,2010-03,2.123399
3,37,2010-4-1,2104538.92,2104619.61,-0.232386,-0.232386,4,2010,2010-04,2.123399
4,37,2010-5-1,1816478.04,1816547.68,-0.136876,-0.136876,4,2010,2010-05,2.123399
5,37,2010-6-1,1660586.27,1660649.94,-0.08582100000000001,-0.08582100000000001,4,2010,2010-06,2.123399
6,37,2010-7-1,2023204.09,2023281.66,0.218367,0.218367,4,2010,2010-07,2.123399
7,37,2010-8-1,2097761.02,2097841.45,0.036851,0.036851,4,2010,2010-08,2.123399
8,37,2010-9-1,2063871.51,2063950.63,-0.016155000000000003,-0.016155000000000003,4,2010,2010-09,2.123399
9,37,2010-10-1,2138428.44,2138510.43,0.036125,0.036125,4,2010,2010-10,2.123399
10,37,2010-11-1,1863923.36,1863994.83,-0.128368,-0.128368,4,2010,2010-11,2.123399
11,37,2010-12-1,1731754.25,1731820.65,-0.070909,-0.070909,4,2010,2010-12,2.123399
12,37,2011-1-1,1697864.74,1697929.83,-0.019569,-0.019569,4,2011,2011-01,2.366704
13,37,2011-2-1,2114705.78,2114786.86,0.245509,0.245509,4,2011,2011-02,2.366704
14,37,2011-3-1,1884257.07,1884329.31,-0.108974,-0.108974,4,2011,2011-03,2.366704
15,37,2011-4-1,1891034.98,1891107.48,0.003597,0.003597,4,2011,2011-04,2.366704
16,37,2011-5-1,1884257.07,1884329.31,-0.0035840000000000004,-0.0035840000000000004,4,2011,2011-05,2.366704
17,37,2011-6-1,1718192.64,1718285.23,-0.088129,-0.088129,4,2011,2011-06,2.366704
18,37,2011-7-1,1931695.87,1931799.97,0.12426,0.12426,4,2011,2011-07,2.366704
19,37,2011-8-1,1741915.22,1742009.09,-0.098246,-0.098246,4,2011,2011-08,2.366704
20,37,2011-9-1,1647024.9,1647113.66,-0.054475,-0.054475,4,2011,2011-09,2.366704
21,37,2011-10-1,1582635.04,1582720.32,-0.039095,-0.039095,4,2011,2011-10,2.366704
22,37,2011-11-1,1531800.93,1531883.48,-0.032119999999999996,-0.032119999999999996,4,2011,2011-11,2.366704
23,37,2011-12-1,1213240.56,1213305.94,-0.207965,-0.207965,4,2011,2011-12,2.366704
24,37,2012-1-1,1297964.07,1298034.01,0.069832,0.069832,4,2012,2012-01,2.7296110000000002
25,37,2012-2-1,1504689.41,1504770.5,0.159269,0.159269,4,2012,2012-02,2.7296110000000002
26,37,2012-3-1,1382687.57,1382762.08,-0.081081,-0.081081,4,2012,2012-03,2.7296110000000002
27,37,2012-4-1,1541967.75,1542050.85,0.115196,0.115196,4,2012,2012-04,2.7296110000000002
28,37,2012-5-1,1433521.67,1433598.92,-0.07032999999999999,-0.07032999999999999,4,2012,2012-05,2.7296110000000002
29,37,2012-6-1,1491133.65,1491214.01,0.040188999999999996,0.040188999999999996,4,2012,2012-06,2.7296110000000002
30,37,2012-7-1,1399632.27,1399707.7,-0.061364,-0.061364,4,2012,2012-07,2.7296110000000002
31,37,2012-8-1,1470800.01,1470879.27,0.050847,0.050847,4,2012,2012-08,2.7296110000000002
32,37,2012-9-1,1464022.13,1464101.03,-0.004608,-0.004608,4,2012,2012-09,2.7296110000000002
33,37,2012-10-1,1457244.25,1457322.78,-0.00463,-0.00463,4,2012,2012-10,2.7296110000000002
34,37,2012-11-1,1314908.77,1314979.63,-0.097674,-0.097674,4,2012,2012-11,2.7296110000000002
35,37,2012-12-1,1426743.79,1426820.68,0.085052,0.085052,4,2012,2012-12,2.7296110000000002
36,37,2013-1-1,1582635.04,1582720.32,0.10926400000000001,0.10926400000000001,4,2013,2013-01,3.112698
37,37,2013-2-1,1518245.17,1518326.99,-0.040685,-0.040685,4,2013,2013-02,3.112698
38,37,2013-3-1,1433521.67,1433598.92,-0.055804,-0.055804,4,2013,2013-03,3.112698
39,37,2013-4-1,1352187.11,1352259.98,-0.056738,-0.056738,4,2013,2013-04,3.112698
40,37,2013-5-1,1508078.35,1508159.62,0.11528800000000002,0.11528800000000002,4,2013,2013-05,3.112698
41,37,2013-6-1,1233574.2,1233640.68,-0.182022,-0.182022,4,2013,2013-06,3.112698
42,37,2013-7-1,1250518.9,1250586.29,0.013736000000000002,0.013736000000000002,4,2013,2013-07,3.112698
43,37,2013-8-1,1379298.63,1379372.96,0.10298099999999999,0.10298099999999999,4,2013,2013-08,3.112698
44,37,2013-9-1,1369131.81,1369205.59,-0.007370999999999999,-0.007370999999999999,4,2013,2013-09,3.112698
45,37,2013-10-1,1352187.11,1352259.98,-0.012376,-0.012376,4,2013,2013-10,3.112698
46,37,2013-11-1,1399632.27,1399707.7,0.035088,0.035088,4,2013,2013-11,3.112698
47,56,2014-1-1,2266238.98,2272710.57,-0.030101999999999997,-0.030101999999999997,4,2014,2014-01,3.432374
48,56,2014-2-1,2080266.71,2086207.23,-0.082062,-0.082062,4,2014,2014-02,3.432374
49,56,2014-3-1,2145833.86,2151961.61,0.031519,0.031519,4,2014,2014-03,3.432374
50,56,2014-4-1,1783426.36,1788519.21,-0.168889,-0.168889,4,2014,2014-04,3.432374
51,56,2014-5-1,1664213.37,1668965.79,-0.066845,-0.066845,4,2014,2014-05,3.432374
52,56,2014-6-1,1581956.4,1586473.92,-0.049427,-0.049427,4,2014,2014-06,3.432374
53,56,2014-7-1,1611759.65,1616362.28,0.01884,0.018838999999999998,4,2014,2014-07,3.432374
54,56,2014-8-1,1932681.02,1938200.09,0.19911199999999998,0.19911199999999998,4,2014,2014-08,3.432374
55,56,2014-9-1,2414778.36,2421674.13,0.24944499999999997,0.24944499999999997,4,2014,2014-09,3.432374
56,56,2014-10-1,2437667.25,2444628.38,0.009479000000000001,0.009479000000000001,4,2014,2014-10,3.432374
57,56,2014-11-1,2414778.36,2421674.13,-0.00939,-0.00939,4,2014,2014-11,3.432374
58,56,2014-12-1,1987042.15,1992716.45,-0.17713299999999998,-0.17713299999999998,4,2014,2014-12,3.432374
59,56,2015-1-1,2098625.51,2104618.45,0.056156,0.056156,4,2015,2015-01,1.4069690000000001
60,56,2015-2-1,2194472.75,2200739.4,0.045670999999999996,0.045670999999999996,4,2015,2015-02,1.4069690000000001
61,56,2015-3-1,2825347.9,2833416.11,0.287484,0.287484,4,2015,2015-03,1.4069690000000001
62,56,2015-4-1,3172972.99,3182033.89,0.12303800000000001,0.12303800000000001,4,2015,2015-04,1.4069690000000001
63,56,2015-5-1,4549167.76,4562158.6,0.433724,0.433724,4,2015,2015-05,1.4069690000000001
64,56,2015-6-1,4268778.81,4280968.95,-0.061635,-0.061635,4,2015,2015-06,1.4069690000000001
65,56,2015-7-1,3059959.07,3068697.25,-0.283177,-0.283177,4,2015,2015-07,1.4069690000000001
66,56,2015-8-1,3047084.07,3055785.48,-0.004208,-0.004208,4,2015,2015-08,1.4069690000000001
67,56,2015-9-1,3318889.69,10492782.81,0.089202,0.089202,4,2015,2015-09,1.4069690000000001
68,56,2015-10-1,3517736.96,11121445.23,0.059914,0.059914,4,2015,2015-10,1.4069690000000001
69,56,2015-11-1,3862500.93,12211428.27,0.09800700000000001,0.09800700000000001,4,2015,2015-11,1.4069690000000001
70,56,2015-12-1,4839570.61,15300467.34,0.252963,0.252963,4,2015,2015-12,1.4069690000000001
71,65,2013-1-1,2095438.85,2095438.85,0.342352,0.342352,4,2013,2013-01,2.301054
72,65,2013-2-1,2400820.63,2400820.63,0.14573599999999998,0.14573599999999998,4,2013,2013-02,2.301054
73,65,2013-3-1,2067824.54,2067824.54,-0.138701,-0.138701,4,2013,2013-03,2.301054
74,65,2013-4-1,1796554.55,1796554.55,-0.131186,-0.131186,4,2013,2013-04,2.301054
75,65,2013-5-1,2071073.28,2071073.28,0.152803,0.152803,4,2013,2013-05,2.301054
76,65,2013-6-1,1524634.81,1524634.81,-0.26002600000000003,-0.259137,4,2013,2013-06,2.301054
77,65,2013-7-1,1740026.43,1740026.43,0.141274,0.141274,4,2013,2013-07,2.301054
78,65,2013-8-1,2033550.31,2033550.31,0.168689,0.168689,4,2013,2013-08,2.301054
79,65,2013-9-1,2162362.94,2162362.94,0.06334400000000001,0.06334400000000001,4,2013,2013-09,2.301054
80,65,2013-10-1,2003986.75,2003986.75,-0.073242,-0.073242,4,2013,2013-10,2.301054
81,65,2013-11-1,2407318.12,2407318.12,0.201264,0.201264,4,2013,2013-11,2.301054
82,65,2013-12-1,2831766.31,2831766.31,0.176316,0.176316,4,2013,2013-12,2.301054
83,66,2008-1-1,3045885.72,5841181.71,0.042553,0.042553,4,2008,2008-01,1.3980620000000001
84,66,2008-2-1,3165425.98,6070427.46,0.039245999999999996,0.039245999999999996,4,2008,2008-02,1.3980620000000001
85,66,2008-3-1,2252138.42,4318989.93,-0.28852,-0.28852,4,2008,2008-03,1.3980620000000001
86,66,2008-4-1,1972414.22,3782554.88,-0.124204,-0.124204,4,2008,2008-04,1.3980620000000001
87,66,2008-5-1,1876782.02,3599158.28,-0.048485,-0.048485,4,2008,2008-05,1.3980620000000001
88,66,2008-6-1,1288650.11,2470352.2,-0.310707,-0.310701,4,2008,2008-06,1.3980620000000001
89,66,2008-7-1,1409191.99,2701431.92,0.093541,0.093541,4,2008,2008-07,1.3980620000000001
90,66,2008-8-1,1116447.42,2140238.32,-0.20773899999999998,-0.20773899999999998,4,2008,2008-08,1.3980620000000001
91,66,2008-9-1,1010255.76,1936668.1,-0.09511599999999999,-0.09511599999999999,4,2008,2008-09,1.3980620000000001
92,66,2008-10-1,757691.82,1452501.07,-0.25,-0.25,4,2008,2008-10,1.3980620000000001
93,66,2008-11-1,863883.48,1656071.3,0.140152,0.140152,4,2008,2008-11,1.3980620000000001
94,66,2008-12-1,949984.82,1821128.24,0.09966799999999999,0.09966799999999999,4,2008,2008-12,1.3980620000000001
95,151,2006-1-1,411600.0,1160241.6,0.098039,0.098039,4,2006,2006-01,2.198249
96,151,2006-2-1,400050.0,1127683.8,-0.028061000000000003,-0.028061000000000003,4,2006,2006-02,2.198249
97,151,2006-3-1,396606.0,840583.2,-0.00861,-0.008609,4,2006,2006-03,2.198249
98,151,2006-4-1,393813.0,834663.6,-0.0070420000000000005,-0.0070420000000000005,4,2006,2006-04,2.198249
99,151,2006-5-1,526480.5,1115844.6,0.336879,0.336879,4,2006,2006-05,2.198249
100,151,2006-6-1,513912.0,1089206.4,0.007956999999999999,0.007958,4,2006,2006-06,2.198249
101,151,2006-7-1,495757.5,1050729.0,-0.035325999999999996,-0.035325999999999996,4,2006,2006-07,2.198249
102,151,2006-8-1,518101.5,1098085.8,0.04507,0.04507,4,2006,2006-08,2.198249
103,151,2006-9-1,536256.0,1136563.2,0.035039999999999995,0.035039999999999995,4,2006,2006-09,2.198249
104,151,2006-10-1,516705.0,1095126.0,-0.036458,-0.036458,4,2006,2006-10,2.198249
105,151,2006-11-1,508326.0,1077367.2,-0.016216,-0.016216,4,2006,2006-11,2.198249
106,155,2010-1-1,3882200.0,3882200.0,-0.078125,-0.078125,4,2010,2010-01,1.2506950000000001
107,155,2010-2-1,3905700.0,3905700.0,0.006053,0.006053,4,2010,2010-02,1.2506950000000001
108,155,2010-3-1,4136000.0,4136000.0,0.058965,0.058965,4,2010,2010-03,1.2506950000000001
109,155,2010-4-1,3402800.0,3402800.0,-0.17727300000000001,-0.17727300000000001,4,2010,2010-04,1.2506950000000001
110,155,2010-5-1,2993900.0,2993900.0,-0.113345,-0.11325999999999999,4,2010,2010-05,1.2506950000000001
111,155,2010-6-1,2589700.0,2589700.0,-0.135008,-0.135008,4,2010,2010-06,1.2506950000000001
112,155,2010-7-1,2909300.0,2909300.0,0.123412,0.123412,4,2010,2010-07,1.2506950000000001
113,155,2010-8-1,3092600.0,3092600.0,0.06300499999999999,0.06300499999999999,4,2010,2010-08,1.2506950000000001
114,155,2010-9-1,3078500.0,3078500.0,-0.0045590000000000006,-0.0045590000000000006,4,2010,2010-09,1.2506950000000001
115,155,2010-10-1,3346400.0,3346400.0,0.087023,0.087023,4,2010,2010-10,1.2506950000000001
116,155,2010-11-1,3529700.0,3529700.0,0.054775,0.054775,4,2010,2010-11,1.2506950000000001
