,Stkcd,Trdmnt,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype,Trdmnt_year,Trdmnt_mon,bemeA
0,6,2008-1-1,6013791.34,6593382.41,-0.005736,-0.005736,4,2008,2008-01,1.573466
1,6,2008-2-1,6103998.21,6692283.14,0.015,0.015,4,2008,2008-02,1.573466
2,6,2008-3-1,5659902.85,6205387.21,-0.072755,-0.072755,4,2008,2008-03,1.573466
3,6,2008-4-1,6319106.9,6928123.36,0.12096300000000001,0.120556,4,2008,2008-04,1.573466
4,6,2008-5-1,5347648.3,5863038.51,-0.15373399999999998,-0.15373399999999998,4,2008,2008-05,1.573466
5,6,2008-6-1,3562014.87,3905311.12,-0.33391,-0.33391,4,2008,2008-06,1.573466
6,6,2008-7-1,3955224.31,4336416.89,0.11039000000000002,0.11039000000000002,4,2008,2008-07,1.573466
7,6,2008-8-1,2923627.79,3205398.22,-0.260819,-0.260819,4,2008,2008-08,1.573466
8,6,2008-9-1,2308370.68,2530844.48,-0.210443,-0.210443,4,2008,2008-09,1.573466
9,6,2008-10-1,1827267.37,2003373.88,-0.20841700000000002,-0.20841700000000002,4,2008,2008-10,1.573466
10,6,2008-11-1,2303744.68,2525772.64,0.260759,0.260759,4,2008,2008-11,1.573466
11,6,2008-12-1,2277272.55,2500413.48,-0.01004,-0.01004,4,2008,2008-12,1.573466
12,6,2010-1-1,4913493.87,5051545.29,-0.12091800000000001,-0.12091800000000001,4,2010,2010-01,1.91895
13,6,2010-2-1,5120689.4,5264562.26,0.042169,0.042169,4,2010,2010-02,1.91895
14,6,2010-3-1,5905072.46,6070983.65,0.153179,0.153179,4,2010,2010-03,1.91895
15,6,2010-4-1,4696431.89,4828384.65,-0.204678,-0.204678,4,2010,2010-04,1.91895
16,6,2010-5-1,4045343.44,4153830.92,-0.12775799999999998,-0.127101,4,2010,2010-05,1.91895
17,6,2010-6-1,3823071.82,3925598.45,-0.05494500000000001,-0.05494500000000001,4,2010,2010-06,1.91895
18,6,2010-7-1,6616285.15,6793719.79,0.7306199999999999,0.7306199999999999,4,2010,2010-07,1.91895
19,6,2010-8-1,6060606.11,6223138.62,-0.083987,-0.083987,4,2010,2010-08,1.91895
20,6,2010-9-1,5475290.85,5622126.46,-0.096577,-0.096577,4,2010,2010-09,1.91895
21,6,2010-10-1,5401200.31,5546048.97,-0.013531999999999999,-0.013531999999999999,4,2010,2010-10,1.91895
22,6,2010-11-1,5097429.1,5234131.26,-0.056241,-0.056241,4,2010,2010-11,1.91895
23,6,2010-12-1,5164110.58,5302601.0,0.013081,0.013081,4,2010,2010-12,1.91895
24,6,2011-1-1,5267837.34,5409109.49,0.020086,0.020086,4,2011,2011-01,1.374166
25,6,2011-2-1,5349336.93,5492794.73,0.015471,0.015471,4,2011,2011-02,1.374166
26,6,2011-3-1,5821011.07,5964475.16,0.085873,0.085873,4,2011,2011-03,1.374166
27,6,2011-4-1,5769037.76,5911220.92,-0.008929000000000001,-0.008929000000000001,4,2011,2011-04,1.374166
28,6,2011-5-1,5248723.77,5363463.0,-0.092664,-0.092664,4,2011,2011-05,1.374166
29,6,2011-6-1,5623207.18,5746132.76,0.08023999999999999,0.079858,4,2011,2011-06,1.374166
30,6,2011-7-1,5594171.69,5716462.54,-0.005164,-0.005164,4,2011,2011-07,1.374166
31,6,2011-8-1,5274781.26,5390090.11,-0.057093,-0.057093,4,2011,2011-08,1.374166
32,6,2011-9-1,4897319.85,5004377.24,-0.07156,-0.07156,4,2011,2011-09,1.374166
33,6,2011-10-1,5148960.79,5261519.16,0.051383000000000005,0.051383000000000005,4,2011,2011-10,1.374166
34,6,2011-11-1,4510179.94,4608774.3,-0.12405999999999999,-0.12405999999999999,4,2011,2011-11,1.374166
35,6,2011-12-1,3968184.07,4054930.18,-0.120172,-0.120172,4,2011,2011-12,1.374166
36,6,2016-1-1,9984982.22,10057463.09,-0.35273699999999997,-0.35273699999999997,4,2016,2016-01,1.318966
37,6,2016-2-1,9850955.61,9922463.59,-0.013423,-0.013423,4,2016,2016-02,1.318966
38,6,2016-3-1,11124208.38,11204958.88,0.129252,0.129252,4,2016,2016-03,1.318966
39,6,2016-4-1,10628309.94,10705460.71,-0.044578,-0.044578,4,2016,2016-04,1.318966
40,6,2016-5-1,9891163.6,9962963.44,-0.069357,-0.069357,4,2016,2016-05,1.318966
