,Stkcd,Trdmnt,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype,Trdmnt_year,Trdmnt_mon,bemeA
0,5,2012-4-1,3627559.74,3629904.42,0.028497,0.028497,4,2012,2012-04,0.447672
1,5,2012-5-1,3225512.81,3227597.63,-0.110831,-0.110831,4,2012,2012-05,0.447672
2,5,2012-6-1,2750366.45,2752144.16,-0.147309,-0.147309,4,2012,2012-06,0.447672
3,5,2012-7-1,2494518.41,2496130.75,-0.09302300000000001,-0.09302300000000001,4,2012,2012-07,0.447672
4,5,2012-8-1,2540205.56,2541847.43,0.018315,0.018315,4,2012,2012-08,0.447672
5,5,2012-9-1,2604167.57,2605850.78,0.02518,0.02518,4,2012,2012-09,0.447672
6,5,2012-10-1,2649854.72,2651567.46,0.017544,0.017544,4,2012,2012-10,0.447672
7,5,2012-11-1,2302632.38,2304120.69,-0.13103399999999998,-0.13103399999999998,4,2012,2012-11,0.447672
8,5,2012-12-1,2713816.73,2715570.81,0.178571,0.178571,4,2012,2012-12,0.447672
9,5,2013-1-1,2832603.32,2834434.18,0.043771,0.043771,4,2013,2013-01,0.5641619999999999
10,5,2013-2-1,2750366.45,2752144.16,-0.029032,-0.029032,4,2013,2013-02,0.5641619999999999
11,5,2013-3-1,2467106.12,2468700.74,-0.10299000000000001,-0.10299000000000001,4,2013,2013-03,0.5641619999999999
12,5,2013-4-1,2384869.25,2386410.71,-0.033333,-0.033333,4,2013,2013-04,0.5641619999999999
13,5,2013-5-1,2512793.27,2514417.42,0.05364,0.05364,4,2013,2013-05,0.5641619999999999
14,5,2013-6-1,2083334.06,2084680.62,-0.170909,-0.170909,4,2013,2013-06,0.5641619999999999
15,5,2013-7-1,2001097.19,2002390.6,-0.039474,-0.039474,4,2013,2013-07,0.5641619999999999
16,5,2013-8-1,2348319.53,2349837.37,0.173516,0.173516,4,2013,2013-08,0.5641619999999999
17,5,2013-9-1,2247807.8,2249260.67,-0.042802,-0.042802,4,2013,2013-09,0.5641619999999999
18,5,2013-10-1,2421418.97,2422984.06,0.077236,0.077236,4,2013,2013-10,0.5641619999999999
19,5,2013-11-1,2430556.4,2432127.39,0.003774,0.003774,4,2013,2013-11,0.5641619999999999
20,5,2013-12-1,2284357.52,2285834.02,-0.06015,-0.06015,4,2013,2013-12,0.5641619999999999
21,7,2008-1-1,1024894.69,1309554.77,-0.058511,-0.058511,4,2008,2008-01,0.50883
22,7,2008-2-1,1210186.39,1546310.43,0.180791,0.180791,4,2008,2008-02,0.50883
23,7,2008-3-1,1124778.49,1437180.87,-0.070574,-0.070574,4,2008,2008-03,0.50883
24,7,2008-4-1,1181234.56,1509317.36,0.050193,0.050193,4,2008,2008-04,0.50883
25,7,2008-5-1,1404163.63,1794164.02,0.188725,0.188725,4,2008,2008-05,0.50883
26,7,2008-6-1,1101617.03,1407586.41,-0.215464,-0.215464,4,2008,2008-06,0.50883
27,7,2008-7-1,1043713.38,1333600.27,-0.052562,-0.052562,4,2008,2008-07,0.50883
28,7,2008-8-1,883030.74,1128288.71,-0.153953,-0.153953,4,2008,2008-08,0.50883
29,7,2008-9-1,513894.94,656627.04,-0.418033,-0.418033,4,2008,2008-09,0.50883
30,7,2008-10-1,438620.19,560445.05,-0.146479,-0.146479,4,2008,2008-10,0.50883
31,7,2008-11-1,460334.06,588189.85,0.049505,0.049505,4,2008,2008-11,0.50883
32,7,2008-12-1,469019.6,599287.78,0.018868,0.018868,4,2008,2008-12,0.50883
33,14,2017-1-1,3576232.97,3576232.97,-0.14718599999999998,-0.14718599999999998,4,2017,2017-01,0.46024
34,14,2017-2-1,3775921.1,3775921.1,0.055838,0.055838,4,2017,2017-02,0.46024
35,14,2017-3-1,3660949.14,3660949.14,-0.030449,-0.030449,4,2017,2017-03,0.46024
36,14,2017-4-1,3457226.91,3457226.91,-0.055647,-0.055647,4,2017,2017-04,0.46024
37,14,2017-5-1,3420919.97,3420919.97,-0.010502,-0.010502,4,2017,2017-05,0.46024
38,14,2017-6-1,3396715.35,3396715.35,-0.00626,-0.0061909999999999995,4,2017,2017-06,0.46024
39,14,2017-7-1,3384613.04,3384613.04,-0.003563,-0.003563,4,2017,2017-07,0.46024
40,14,2017-8-1,3418902.92,3418902.92,0.010131,0.010131,4,2017,2017-08,0.46024
41,14,2017-9-1,3378561.88,3378561.88,-0.011798999999999999,-0.011798999999999999,4,2017,2017-09,0.46024
42,14,2017-10-1,3320067.38,3320067.38,-0.017313,-0.017313,4,2017,2017-10,0.46024
43,14,2017-11-1,2541485.36,2541485.36,-0.234508,-0.234508,4,2017,2017-11,0.46024
44,14,2017-12-1,2174381.92,2174381.92,-0.14444400000000002,-0.14444400000000002,4,2017,2017-12,0.46024
45,14,2018-1-1,2450718.02,2450718.02,0.12708699999999998,0.12708699999999998,4,2018,2018-01,0.5337609999999999
46,14,2018-2-1,2140092.03,2140092.03,-0.126749,-0.126749,4,2018,2018-02,0.5337609999999999
47,14,2018-3-1,2480973.8,2480973.8,0.15928399999999998,0.15928399999999998,4,2018,2018-03,0.5337609999999999
48,14,2018-4-1,2099751.0,2099751.0,-0.153659,-0.153659,4,2018,2018-04,0.5337609999999999
49,14,2018-5-1,2668559.62,2668559.62,0.270893,0.270893,4,2018,2018-05,0.5337609999999999
50,14,2018-6-1,3092140.52,3092140.52,0.159492,0.159486,4,2018,2018-06,0.5337609999999999
51,14,2018-7-1,2642337.95,2642337.95,-0.145466,-0.145466,4,2018,2018-07,0.5337609999999999
52,14,2018-8-1,2095716.89,2095716.89,-0.20686999999999997,-0.20686999999999997,4,2018,2018-08,0.5337609999999999
53,14,2018-9-1,2138074.98,2138074.98,0.020212,0.020212,4,2018,2018-09,0.5337609999999999
54,14,2018-10-1,1817363.73,1817363.73,-0.15,-0.15,4,2018,2018-10,0.5337609999999999
55,14,2018-11-1,1847619.51,1847619.51,0.016648,0.016648,4,2018,2018-11,0.5337609999999999
56,14,2018-12-1,1873841.19,1873841.19,0.014191999999999998,0.014191999999999998,4,2018,2018-12,0.5337609999999999
57,17,2007-1-1,267864.48,919493.52,0.278388,0.278388,4,2007,2007-01,0.38353000000000004
58,23,2017-1-1,4273692.19,4273692.19,-0.030532,-0.030532,4,2017,2017-01,0.45675699999999997
59,23,2017-2-1,4143261.33,4143261.33,-0.030519,-0.030519,4,2017,2017-02,0.45675699999999997
60,23,2017-3-1,3903213.03,3903213.03,-0.057937,-0.057937,4,2017,2017-03,0.45675699999999997
61,23,2017-4-1,3468906.0,3468906.0,-0.111269,-0.111269,4,2017,2017-04,0.45675699999999997
62,23,2017-5-1,3066512.9,3066512.9,-0.11599999999999999,-0.11599999999999999,4,2017,2017-05,0.45675699999999997
63,23,2017-6-1,3754743.85,3754743.85,0.22443400000000002,0.22443400000000002,4,2017,2017-06,0.45675699999999997
64,23,2017-7-1,3466130.88,3466130.88,-0.07686599999999999,-0.07686599999999999,4,2017,2017-07,0.45675699999999997
65,23,2017-8-1,3461968.19,3461968.19,0.000269,0.0004,4,2017,2017-08,0.45675699999999997
66,23,2017-9-1,3357901.01,3357901.01,-0.030060000000000003,-0.030060000000000003,4,2017,2017-09,0.45675699999999997
67,23,2017-10-1,3325987.07,3325987.07,-0.009504,-0.009504,4,2017,2017-10,0.45675699999999997
68,23,2017-11-1,3131728.34,3131728.34,-0.05840599999999999,-0.05840599999999999,4,2017,2017-11,0.45675699999999997
69,23,2017-12-1,2848665.61,2848665.61,-0.09038500000000001,-0.09038500000000001,4,2017,2017-12,0.45675699999999997
70,26,2011-1-1,1224227.93,3420096.29,-0.130017,-0.130017,4,2011,2011-01,0.44531899999999996
71,26,2011-2-1,1378549.06,3851219.54,0.126056,0.126056,4,2011,2011-02,0.44531899999999996
72,26,2011-3-1,1310934.13,3662325.33,-0.049048,-0.049048,4,2011,2011-03,0.44531899999999996
73,26,2011-4-1,1424368.12,3979223.15,0.092649,0.092597,4,2011,2011-04,0.44531899999999996
74,26,2011-5-1,1503437.81,4200118.26,0.055512,0.055512,4,2011,2011-05,0.44531899999999996
75,26,2011-6-1,1726169.34,4822358.0,0.148148,0.148148,4,2011,2011-06,0.44531899999999996
76,26,2011-7-1,1737305.92,4853469.99,0.006451999999999999,0.006451999999999999,4,2011,2011-07,0.44531899999999996
77,26,2011-8-1,2073630.53,5793052.0,0.19359,0.19359,4,2011,2011-08,0.44531899999999996
78,26,2011-9-1,1755124.44,4903249.17,-0.153598,-0.153598,4,2011,2011-09,0.44531899999999996
79,26,2011-10-1,1960037.45,5475709.73,0.116751,0.116751,4,2011,2011-10,0.44531899999999996
80,26,2011-11-1,1754010.78,4900137.97,-0.10511400000000001,-0.10511400000000001,4,2011,2011-11,0.44531899999999996
81,26,2011-12-1,1458891.51,4075670.31,-0.168254,-0.168254,4,2011,2011-12,0.44531899999999996
82,32,2016-1-1,3898130.62,5890445.17,-0.346094,-0.346094,4,2016,2016-01,0.30389099999999997
83,32,2016-2-1,4089078.48,6178985.49,0.048984,0.048984,4,2016,2016-02,0.30389099999999997
84,32,2016-3-1,4824926.31,7290921.38,0.179954,0.179954,4,2016,2016-03,0.30389099999999997
85,32,2016-4-1,4338242.14,6555495.43,-0.100869,-0.100869,4,2016,2016-04,0.30389099999999997
86,32,2016-5-1,4156608.82,6281030.24,-0.041868,-0.041868,4,2016,2016-05,0.30389099999999997
87,32,2016-6-1,4272574.71,6456265.71,0.029089,0.029019999999999997,4,2016,2016-06,0.30389099999999997
88,32,2016-7-1,4171977.79,6304254.22,-0.023545,-0.023545,4,2016,2016-07,0.30389099999999997
89,32,2016-8-1,4152417.28,6274696.43,-0.0046890000000000005,-0.0046890000000000005,4,2016,2016-08,0.30389099999999997
90,32,2016-9-1,4211098.82,6363369.8,0.014131999999999999,0.014131999999999999,4,2016,2016-09,0.30389099999999997
91,32,2016-10-1,4278163.43,6464710.79,0.015926,0.015926,4,2016,2016-10,0.30389099999999997
92,32,2016-11-1,4283752.15,6473155.87,0.001306,0.001306,4,2016,2016-11,0.30389099999999997
93,32,2016-12-1,4174772.15,6308476.76,-0.02544,-0.02544,4,2016,2016-12,0.30389099999999997
94,32,2018-1-1,2383588.12,3601827.76,-0.152087,-0.152087,4,2018,2018-01,0.661752
95,32,2018-2-1,2218720.94,3352697.82,-0.069168,-0.069168,4,2018,2018-02,0.661752
96,32,2018-3-1,2799947.59,4230986.42,0.261965,0.261965,4,2018,2018-03,0.661752
97,32,2018-4-1,2548455.29,3850957.7,-0.08982000000000001,-0.08982000000000001,4,2018,2018-04,0.661752
98,32,2018-5-1,2305346.07,3483596.61,-0.09539500000000001,-0.09539500000000001,4,2018,2018-05,0.661752
