,Stkcd,Trdmnt,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype,Trdmnt_year,Trdmnt_mon,bemeA
0,11,2008-1-1,957780.82,5033961.76,-0.17219600000000002,-0.17219600000000002,4,2008,2008-01,0.688074
1,11,2008-2-1,942244.3,4952303.99,-0.016221,-0.016221,4,2008,2008-02,0.688074
2,11,2008-3-1,753064.31,3958000.47,-0.200776,-0.200776,4,2008,2008-03,0.688074
3,11,2008-4-1,643394.75,3381592.64,-0.14563099999999998,-0.14563099999999998,4,2008,2008-04,0.688074
4,11,2008-5-1,732044.31,3847522.3,0.137784,0.137784,4,2008,2008-05,0.688074
5,11,2008-6-1,551089.54,2896449.37,-0.247191,-0.247191,4,2008,2008-06,0.688074
6,11,2008-7-1,566626.06,2978107.15,0.028192000000000002,0.028192000000000002,4,2008,2008-07,0.688074
7,11,2008-8-1,476148.67,2502570.69,-0.15967699999999999,-0.15967699999999999,4,2008,2008-08,0.688074
8,11,2008-9-1,337233.9,1772454.09,-0.291747,-0.291747,4,2008,2008-09,0.688074
9,11,2008-10-1,269604.34,1417002.6,-0.200542,-0.200542,4,2008,2008-10,0.688074
10,11,2008-11-1,370134.77,1945376.45,0.372881,0.372881,4,2008,2008-11,0.688074
11,11,2008-12-1,355511.76,1868541.13,-0.039506,-0.039506,4,2008,2008-12,0.688074
12,11,2009-1-1,413088.22,2171158.33,0.161954,0.161954,4,2009,2009-01,0.5616140000000001
13,11,2009-2-1,404863.01,2127927.3,-0.019912,-0.019912,4,2009,2009-02,0.5616140000000001
14,11,2009-3-1,605009.74,3179882.33,0.494357,0.494357,4,2009,2009-03,0.5616140000000001
15,11,2009-4-1,807898.2,4246247.7,0.335347,0.335347,4,2009,2009-04,0.5616140000000001
16,11,2009-5-1,813381.67,4275068.39,0.0067870000000000005,0.0067870000000000005,4,2009,2009-05,0.5616140000000001
17,11,2009-6-1,806070.38,4236640.81,-0.008989,-0.008989,4,2009,2009-06,0.5616140000000001
18,11,2009-7-1,1006217.1,5288595.84,0.248299,0.248299,4,2009,2009-07,0.5616140000000001
19,11,2009-8-1,959607.59,5043620.01,-0.046322,-0.046322,4,2009,2009-08,0.5616140000000001
20,11,2009-9-1,1170721.26,6153216.41,0.22,0.22,4,2009,2009-09,0.5616140000000001
21,11,2009-10-1,1327000.21,6974605.96,0.133489,0.133489,4,2009,2009-10,0.5616140000000001
22,11,2009-11-1,1662873.85,6287648.8,0.254158,0.254178,4,2009,2009-11,0.5616140000000001
23,11,2009-12-1,1493791.72,5648316.45,-0.101681,-0.101681,4,2009,2009-12,0.5616140000000001
24,11,2010-1-1,1359643.91,5141077.55,-0.089804,-0.089804,4,2010,2010-01,0.614643
25,11,2010-2-1,1395975.61,5278454.75,0.026720999999999998,0.026720999999999998,4,2010,2010-02,0.614643
26,11,2010-3-1,1641913.25,6208392.73,0.176176,0.176176,4,2010,2010-03,0.614643
27,11,2010-4-1,1157024.83,4374935.47,-0.295319,-0.295319,4,2010,2010-04,0.614643
28,11,2010-5-1,993532.19,3756738.07,-0.14130399999999999,-0.14130399999999999,4,2010,2010-05,0.614643
