,Stkcd,Trdmnt,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype,Trdmnt_year,Trdmnt_mon,bemeA
0,5,2006-1-1,624495.86,1183464.4,0.018293,0.018293,4,2006,2006-01,0.547353
1,5,2006-2-1,669369.81,1268503.76,0.07185599999999999,0.07185599999999999,4,2006,2006-02,0.547353
2,5,2006-3-1,665630.32,1261417.15,-0.005587,-0.005587,4,2006,2006-03,0.547353
3,5,2006-4-1,931134.55,1764566.68,0.398876,0.398876,4,2006,2006-04,0.547353
4,5,2006-5-1,1308823.66,2480314.61,0.405622,0.405622,4,2006,2006-05,0.547353
5,5,2006-6-1,1503277.46,2848818.5,0.148571,0.148571,4,2006,2006-06,0.547353
6,5,2006-7-1,1289445.95,1910957.24,-0.142165,-0.142164,4,2006,2006-07,0.547353
7,5,2006-8-1,1659621.82,2459557.4,0.287081,0.287081,4,2006,2006-08,0.547353
8,5,2006-9-1,1622604.23,2404697.39,-0.022305000000000002,-0.022305000000000002,4,2006,2006-09,0.547353
9,5,2006-10-1,1542399.46,2285834.02,-0.04943,-0.04943,4,2006,2006-10,0.547353
10,5,2006-11-1,1548569.06,2294977.35,0.004,0.004,4,2006,2006-11,0.547353
11,5,2006-12-1,1536229.86,2276690.68,-0.007968000000000001,-0.007968000000000001,4,2006,2006-12,0.547353
12,8,2016-1-1,11066693.79,20191047.93,-0.288625,-0.288625,4,2016,2016-01,0.22973400000000002
13,8,2016-2-1,10932406.85,19482523.31,-0.128878,-0.128878,4,2016,2016-02,0.22973400000000002
14,8,2016-3-1,16188947.67,29810837.31,0.480822,0.480822,4,2016,2016-03,0.22973400000000002
15,8,2016-4-1,16054164.57,29562643.47,-0.008326,-0.008326,4,2016,2016-04,0.22973400000000002
16,8,2016-5-1,17312140.16,31879119.27,0.07835800000000001,0.07835800000000001,4,2016,2016-05,0.22973400000000002
17,8,2016-6-1,16279892.71,30031454.05,-0.057958,-0.057958,4,2016,2016-06,0.22973400000000002
