股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H,
002396,2012-07-31,1.2404
002396,2012-08-31,1.2295
002396,2012-09-28,1.0313
002396,2012-10-31,0.9820
002396,2012-11-30,1.1714
002396,2012-12-31,1.2562
002396,2013-01-31,1.1885
002396,2013-02-28,0.7606
002396,2013-03-29,0.6841
002396,2013-04-26,0.8188
002396,2013-05-31,1.1347
002396,2013-06-28,1.2196
002396,2013-07-31,1.5034
002396,2013-08-30,1.5489
002396,2013-09-30,1.5096
002396,2013-10-31,1.5165
002396,2013-11-29,1.4841
002396,2013-12-31,1.4958
002396,2014-01-30,1.5804
002396,2014-02-26,1.6035
002396,2014-03-31,1.9850
002396,2014-04-30,1.9291
002396,2014-05-30,1.9307
002396,2014-06-30,2.2265
002396,2014-07-31,1.6838
002396,2014-08-29,1.4593
002396,2014-09-30,1.4232
002396,2014-10-17,1.2953
002396,2015-02-27,1.4949
002396,2015-03-31,1.4175
002396,2015-04-30,1.3412
002396,2015-05-29,1.5307
002396,2015-06-30,1.1733
002396,2015-07-31,1.4099
002396,2015-08-31,1.2441
002396,2015-09-30,1.2334
002396,2015-10-30,1.2795
002396,2015-11-30,1.2793
002396,2015-12-31,1.2825
002396,2016-01-29,1.2735
002396,2016-02-29,1.2434
002396,2016-03-31,1.2145
002396,2016-04-29,1.2663
002396,2016-05-31,1.2766
002396,2016-06-30,1.2674
002396,2016-07-29,1.1323
002396,2016-08-31,1.2086
002396,2016-09-09,1.2014
002396,2017-02-28,1.1531
002396,2017-03-31,1.1615
002396,2017-04-28,1.1394
002396,2017-05-24,0.8402
002396,2017-06-30,0.9294
002396,2017-07-31,1.1262
002396,2017-08-31,1.4119
002396,2017-09-29,1.4448
002396,2017-10-31,1.5738
002396,2017-11-30,1.5715
002396,2017-12-29,1.6398
002396,2018-01-31,1.6856
002396,2018-02-28,1.5901
002396,2018-03-30,1.7335
002396,2018-04-27,1.9940
002396,2018-05-31,1.8757
002396,2018-06-29,1.2317
002396,2018-07-31,1.2664
002396,2018-08-31,1.4307
002396,2018-09-28,1.2614
002396,2018-10-31,0.7122
002396,2018-11-30,0.8752
002396,2018-12-28,0.9597
002397,2011-04-29,0.2621
002397,2011-05-31,0.0996
002397,2011-06-30,0.3967
002397,2011-07-29,0.2820
