股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H,
600360,2008-11-28,1.1519
600360,2008-12-31,1.0250
600360,2009-01-23,1.1427
600360,2009-02-27,1.1517
600360,2009-03-31,1.2490
600360,2009-04-30,1.2799
600360,2009-05-27,1.2481
600360,2009-06-30,1.1969
600360,2009-07-31,1.1427
600360,2009-08-31,1.0411
600360,2009-09-30,1.0904
600360,2009-10-30,1.0562
600360,2009-11-30,1.0344
600360,2009-12-31,0.9734
600360,2010-01-29,0.7465
600360,2010-02-26,0.7515
600360,2010-03-31,0.6540
600360,2010-04-30,0.7078
600360,2010-05-31,0.8016
600360,2010-06-30,0.9091
600360,2010-07-30,0.9858
600360,2010-08-31,0.9055
600360,2010-09-30,0.9396
600360,2010-10-29,0.9862
600360,2010-11-30,0.8570
600360,2010-12-31,0.8134
600360,2011-01-31,1.0404
600360,2011-02-28,1.1386
600360,2011-03-31,1.0453
600360,2011-04-29,1.0914
600360,2011-05-31,1.0992
600360,2011-06-30,0.9827
600360,2011-07-29,1.1380
600360,2011-08-31,1.0402
600360,2011-09-30,1.2174
600360,2011-10-31,1.1049
600360,2011-11-30,1.6071
600360,2011-12-30,1.6942
600360,2012-01-31,1.6614
600360,2012-02-29,1.5815
600360,2012-03-30,1.6172
600360,2012-04-27,1.6673
600360,2012-05-31,1.6490
600360,2012-06-29,1.7086
600360,2012-07-31,1.7396
600360,2012-08-31,1.7992
600360,2012-09-28,1.7005
600360,2012-10-31,1.7581
600360,2012-11-30,1.8444
600360,2012-12-31,1.2069
600360,2013-01-31,1.3280
600360,2013-02-28,1.2050
600360,2013-03-29,1.1618
600360,2013-04-26,1.1646
600360,2013-05-31,1.2108
600360,2013-06-28,1.2321
600360,2013-07-31,1.1865
600360,2013-08-30,1.1682
600360,2013-09-30,1.1191
600360,2013-10-31,1.1406
600360,2013-11-29,1.1092
600360,2013-12-31,1.4597
600360,2014-01-30,1.2359
600360,2014-02-28,1.3153
600360,2014-03-31,1.3323
600360,2014-04-30,1.2900
600360,2014-05-30,1.2574
600360,2014-06-30,0.8580
600360,2014-07-31,0.5235
600360,2014-08-29,0.5716
600360,2014-09-30,0.9127
600360,2014-10-31,0.7215
600360,2014-11-28,0.4144
600360,2014-12-31,-0.3389
600360,2015-01-30,-0.3432
600360,2015-02-27,-0.2763
600360,2015-03-31,-0.0781
600360,2015-04-30,0.0883
600360,2015-05-29,-0.2332
600360,2015-06-30,0.1647
600360,2015-07-31,0.6292
600360,2015-08-31,0.6583
600360,2015-09-30,0.7197
600360,2015-10-30,0.8756
600360,2015-11-30,0.9082
600360,2015-12-31,1.5785
