股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H,
000888,2015-12-31,0.6752
000888,2016-01-29,0.6418
000888,2016-02-29,0.6634
000888,2016-03-31,0.5901
000888,2016-04-29,0.6040
000888,2016-05-31,0.6565
000888,2016-06-30,0.6556
000888,2016-07-29,0.5751
000888,2016-08-31,0.5259
000888,2016-09-30,0.5605
000888,2016-10-31,0.7005
000888,2016-11-30,0.6649
000888,2016-12-30,0.5895
000888,2017-01-26,0.7535
000888,2017-02-28,0.6910
000888,2017-03-31,0.7571
000888,2017-04-28,0.8072
000888,2017-05-31,0.9396
000888,2017-06-30,1.1544
000888,2017-07-31,1.2180
000888,2017-08-31,0.9682
000888,2017-09-29,0.9168
000888,2017-10-31,0.9152
000888,2017-11-30,0.9791
000888,2017-12-29,1.0034
000888,2018-01-31,1.0179
000888,2018-02-28,0.9020
000888,2018-03-30,0.8222
000888,2018-04-27,0.8309
000888,2018-05-31,0.7184
000888,2018-06-29,0.6480
000888,2018-07-31,0.6820
000888,2018-08-31,0.8713
000888,2018-09-28,0.8735
000888,2018-10-31,1.1336
000888,2018-11-30,1.1039
000888,2018-12-28,0.9375
000889,2005-01-31,1.6321
000889,2005-02-28,1.4340
000889,2005-03-31,1.3225
000889,2005-04-29,1.4969
000889,2005-05-31,1.4325
000889,2005-06-30,1.2426
000889,2005-07-29,1.1809
000889,2005-08-31,1.3518
000889,2005-09-30,1.3639
000889,2005-10-31,1.4539
000889,2005-11-30,1.4376
000889,2005-12-30,1.3717
000889,2006-01-25,1.2505
000889,2006-02-28,1.3202
000889,2006-03-31,1.4078
000889,2006-04-28,1.3938
000889,2006-05-23,1.5373
000889,2006-06-30,1.5582
000889,2006-07-31,1.4352
000889,2006-08-31,1.3636
000889,2006-09-29,1.3752
000889,2006-10-31,1.2292
000889,2006-11-30,0.9923
000889,2006-12-29,0.8991
000889,2007-01-31,1.3852
000889,2007-02-28,1.5096
000889,2007-03-30,1.6105
000889,2007-04-30,1.4824
000889,2007-05-31,1.5690
000889,2007-06-29,1.8575
000889,2007-07-31,2.0477
000889,2007-08-31,2.1426
000889,2007-09-28,2.1005
000889,2007-10-31,2.1076
000889,2007-11-30,1.4906
000889,2007-12-28,1.4483
000889,2008-01-31,1.4330
000889,2008-02-29,1.4363
000889,2008-03-31,1.2507
000889,2008-04-30,1.3283
000889,2008-05-30,1.1384
000889,2008-06-30,1.0152
000889,2008-07-31,0.8618
000889,2008-08-29,0.8375
000889,2008-09-26,0.7576
000889,2008-10-31,0.6392
000889,2008-11-28,0.7203
000889,2008-12-31,0.7917
000889,2009-01-23,0.7758
000889,2009-02-27,0.7286
000889,2009-03-31,0.8584
000889,2009-04-30,0.8102
000889,2009-05-27,0.7839
000889,2009-06-30,0.6111
000889,2009-07-31,0.6759
000889,2009-08-31,0.7537
000889,2009-09-30,0.7994
000889,2009-10-30,1.1598
000889,2009-11-30,1.2327
000889,2009-12-31,1.2855
000889,2010-01-29,1.3240
000889,2010-02-26,1.3273
000889,2010-03-31,1.2833
000889,2010-04-30,1.3138
000889,2010-05-31,1.3881
000889,2010-06-29,1.4204
000889,2010-07-30,1.2686
000889,2010-08-31,1.2064
000889,2010-09-30,1.0644
000889,2010-10-29,1.2762
000889,2010-11-30,1.2299
000889,2010-12-31,1.2533
000889,2011-01-31,1.2738
000889,2011-02-28,1.1085
000889,2011-03-31,1.0971
000889,2011-04-29,0.9578
000889,2011-05-31,0.8865
000889,2011-06-30,0.8231
000889,2011-07-29,0.9556
000889,2011-08-31,0.8098
000889,2011-09-30,1.2544
000889,2011-10-31,1.1433
000889,2011-11-30,1.0902
000889,2011-12-30,1.2646
000889,2012-01-06,1.1806
000889,2012-03-30,1.2776
000889,2012-04-27,1.9895
000889,2012-05-31,1.8601
000889,2012-06-29,1.8503
000889,2012-07-31,2.1600
000889,2012-08-31,2.2330
000889,2012-09-28,2.0316
000889,2012-10-31,1.7400
000889,2012-11-30,1.8706
000889,2012-12-31,1.4462
000889,2013-01-31,1.2514
000889,2013-02-28,1.2345
000889,2013-03-29,1.5177
000889,2013-04-26,1.1842
000889,2013-05-31,1.3585
000889,2013-06-28,1.3087
000889,2013-07-31,1.2544
000889,2013-08-30,1.3102
000889,2013-09-30,1.2746
000889,2013-10-31,1.2799
000889,2013-11-29,1.2856
000889,2013-12-31,1.3198
000889,2014-01-30,1.3353
000889,2014-02-28,1.3290
000889,2014-07-31,1.7313
000889,2014-08-29,1.6707
000889,2014-09-30,1.6588
000889,2014-10-28,2.3384
000889,2014-11-28,2.8016
000889,2014-12-31,3.1656
000889,2015-01-06,3.0816
000889,2015-04-30,3.2795
000889,2015-05-29,2.4375
000889,2015-06-02,1.5905
000889,2015-08-31,2.0779
000889,2015-09-30,2.0787
000889,2015-10-30,2.0548
000889,2015-11-30,2.0132
000889,2015-12-31,2.0266
