,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,2,2005,7,9084677.73,10994202.89,0.22293,0.22293,1.720346,0.5305
1,2,2005,8,8658833.46,10478849.62,-0.046875,-0.046875,1.720346,0.2388
2,2,2005,9,8493401.65,10278608.77,-0.019126,-0.019126,1.720346,0.1385
3,2,2005,10,9084864.17,10994389.32,0.069638,0.069638,1.720346,0.0159
4,2,2005,11,9345107.67,11309332.77,0.028646,0.028646,1.720346,0.0129
5,2,2005,12,11520379.73,13674033.12,0.091139,0.091139,1.720346,0.1003
6,2,2006,1,13188252.85,15651712.52,0.143852,0.143852,1.245953,0.3699
7,2,2006,2,14606056.9,17334350.99,0.107505,0.107505,1.245953,0.5872
8,2,2006,3,18925432.9,22198386.42,0.199634,0.199634,1.245953,0.5138
9,2,2006,4,18000831.59,21113885.1,-0.048855,-0.048855,1.245953,0.2269
10,2,2006,5,17249593.04,20232727.78,-0.041734,-0.041734,1.245953,-0.6609999999999999
11,2,2006,6,16511068.89,19334303.61,-0.053601,-0.053601,1.245953,-0.6869
12,2,2006,7,16189614.45,18957883.54,0.004882,0.00708,1.245953,-0.3469
13,2,2006,8,20163960.24,23611804.41,0.245487,0.245487,1.245953,-0.2613
14,2,2006,9,22121789.24,25904544.84,0.097101,0.097101,1.245953,-0.2957
15,2,2006,10,23933613.45,28026185.23,0.081902,0.081902,1.245953,-0.3488
16,2,2006,11,35009119.56,40995567.66,0.462759,0.462759,1.245953,0.1615
17,2,2006,12,50245691.29,59011689.87,0.288815,0.288815,1.245953,0.3427
18,2,2008,1,153263245.8,157606647.7,-0.096741,-0.096741,1.125391,0.7551
19,2,2008,2,136789653.1,140666201.8,-0.10748599999999997,-0.10748599999999997,1.125391,0.8334
20,2,2008,3,150615704.1,154884076.0,0.101075,0.101075,1.125391,0.6621
21,2,2008,4,143379090.2,147442380.2,-0.048047,-0.048047,1.125391,0.9614
22,2,2008,5,116197662.3,119490644.6,-0.189577,-0.189577,1.125391,0.7073
23,2,2008,6,84818863.42,87219095.3,-0.26577199999999995,-0.265013,1.125391,0.8343
24,2,2008,7,80017795.68,82282165.38,-0.056604,-0.056604,1.125391,0.3977
25,2,2008,8,66650116.87,68536203.63,-0.167059,-0.167059,1.125391,0.2388
26,2,2008,9,61472494.8,63212063.52,-0.077684,-0.077684,1.125391,0.2777
27,2,2008,10,55353486.89,56919897.93,-0.099541,-0.099541,1.125391,0.1641
28,2,2008,11,64202513.71,66019337.4,0.159864,0.159864,1.125391,0.3465
29,2,2008,12,60566903.86,62437643.14,-0.054252,-0.054252,1.125391,0.4556
30,2,2009,1,66107132.27,68148993.44,0.091473,0.091473,0.912863,0.5158
31,2,2009,2,67140056.21,69213821.46,0.015625,0.015625,0.912863,0.56
32,2,2009,3,77751002.16,80152509.33,0.15804200000000002,0.15804200000000002,0.912863,0.7583
