,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,5,2010,1,4925074.81,4928258.14,-0.104651,-0.104651,0.375833,1.4002
1,5,2010,2,5107823.41,5111124.86,0.037106,0.037106,0.375833,1.4055
2,5,2010,3,5445908.32,5449428.3,0.06619,0.06619,0.375833,1.3665
3,5,2010,4,4376829.0,4379657.98,-0.196309,-0.196309,0.375833,1.482
4,5,2010,5,3983919.51,3986494.53,-0.08977,-0.08977,0.375833,1.435
5,5,2010,6,3499635.72,3501897.71,-0.12156,-0.12156,0.375833,1.4869
6,5,2010,7,4267179.84,4269937.94,0.219321,0.219321,0.375833,1.6022
7,5,2010,8,4449928.44,4452804.67,0.042827,0.042827,0.375833,1.672
8,5,2010,9,3993056.94,3995637.86,-0.102669,-0.102669,0.375833,1.6793
9,5,2010,10,3956507.22,3959064.52,-0.009153,-0.009153,0.375833,1.5319999999999998
10,5,2010,11,3517910.58,3520184.39,-0.110855,-0.110855,0.375833,1.1939
11,5,2010,12,3353436.84,3355604.34,-0.046753,-0.046753,0.375833,1.1929
12,5,2016,1,6359651.33,7367416.42,-0.306773,-0.306773,0.29292,3.8873
13,5,2016,2,6332239.04,7335660.32,-0.0043100000000000005,-0.0043100000000000005,0.29292,3.929
14,5,2016,3,7008408.86,8118977.58,0.106782,0.106782,0.29292,3.4623
15,5,2016,4,6524125.07,7557953.05,-0.0691,-0.0691,0.29292,3.4798
16,5,2016,5,6350513.9,7356831.05,-0.026611000000000003,-0.026611000000000003,0.29292,1.4456
17,5,2016,6,6889622.27,7981367.79,0.084892,0.084892,0.29292,1.3304
18,5,2016,7,6542399.93,7579123.79,-0.050398,-0.050398,0.29292,1.3543
19,5,2016,8,6862209.98,7949611.68,0.048883,0.048883,0.29292,1.3432
20,5,2016,9,6697736.24,7759075.05,-0.023968,-0.023968,0.29292,1.3954
21,5,2016,10,6725148.53,7790831.16,0.004093,0.004093,0.29292,0.8647
22,5,2016,11,6779973.11,7854343.37,0.008152,0.008152,0.29292,0.9527
23,5,2016,12,6176902.73,7155709.05,-0.088949,-0.088949,0.29292,0.9407
24,11,2011,1,979558.46,3703900.68,0.026354,0.026354,0.447143,0.8055
25,11,2011,2,1056413.97,3994506.3,0.078459,0.078459,0.447143,0.8291
26,11,2011,3,1080169.31,4084329.85,0.022487,0.022487,0.447143,0.7596
27,11,2011,4,1322938.21,4908630.61,0.201811,0.201811,0.447143,0.3231
28,11,2011,5,1508064.12,5595521.87,0.139935,0.139935,0.447143,-0.0071
29,11,2011,6,1733061.43,6430375.34,0.149197,0.149197,0.447143,0.2048
30,11,2011,7,1623094.72,5917847.48,-0.079704,-0.079704,0.447143,-0.2091
31,11,2011,8,1382528.89,5040737.94,-0.148214,-0.148214,0.447143,0.14300000000000002
32,11,2011,9,1188337.2,4332709.76,-0.140461,-0.140461,0.447143,0.4754
33,11,2011,10,1183989.63,4316858.38,-0.003659,-0.003659,0.447143,0.5019
34,11,2011,11,999942.28,3645816.75,-0.155447,-0.155447,0.447143,0.6549
35,11,2011,12,895603.46,3260099.9,-0.105797,-0.105797,0.447143,0.7676
36,14,2008,1,1403297.37,1922922.79,-0.257529,-0.257529,0.6203770000000001,0.9117
37,14,2008,2,1499467.4,2054703.51,0.068531,0.068531,0.6203770000000001,0.9112
38,14,2008,3,1440587.79,1974021.44,-0.039267,-0.039267,0.6203770000000001,0.8432
39,14,2008,4,1406241.35,1926956.89,-0.023842,-0.023842,0.6203770000000001,0.848
40,14,2008,5,1813491.98,2485007.91,0.289602,0.289602,0.6203770000000001,0.6226
41,14,2008,6,1479840.86,2027809.49,-0.183983,-0.183983,0.6203770000000001,0.8204
42,14,2008,7,1719264.9,2355916.58,0.163859,0.163462,0.6203770000000001,0.9133
43,14,2008,8,1323304.06,1813329.63,-0.230308,-0.230308,0.6203770000000001,1.0198
44,14,2008,9,856688.5,1173924.19,-0.352614,-0.352614,0.6203770000000001,0.5607
45,14,2008,10,621172.76,851195.89,-0.274914,-0.274914,0.6203770000000001,0.9013
46,14,2008,11,833136.93,1141651.36,0.34123200000000004,0.34123200000000004,0.6203770000000001,1.244
47,14,2008,12,1083372.4,1484550.18,0.30035300000000004,0.30035300000000004,0.6203770000000001,1.3542
48,18,2016,1,3700944.35,14144350.92,-0.238415,-0.238415,0.31140100000000004,1.247
49,18,2016,2,3651558.92,13955608.58,-0.013344,-0.013344,0.31140100000000004,1.3035
50,18,2016,3,4901010.37,18730789.77,0.342169,0.342169,0.31140100000000004,1.4778
51,18,2016,4,4410119.17,16854690.92,-0.100161,-0.100161,0.31140100000000004,1.5824
52,18,2016,5,4495062.11,17179327.74,0.019261,0.019261,0.31140100000000004,1.3814
