,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,6,2008,1,6013791.34,6593382.41,-0.005736,-0.005736,1.573466,1.0452
1,6,2008,2,6103998.21,6692283.14,0.015,0.015,1.573466,1.0686
2,6,2008,3,5659902.85,6205387.21,-0.072755,-0.072755,1.573466,0.9814
3,6,2008,4,6319106.9,6928123.36,0.120963,0.120556,1.573466,0.8170000000000001
4,6,2008,5,5347648.3,5863038.51,-0.15373399999999998,-0.15373399999999998,1.573466,0.7122
5,6,2008,6,3562014.87,3905311.12,-0.33391,-0.33391,1.573466,0.8769
6,6,2008,7,3955224.31,4336416.89,0.11039000000000003,0.11039000000000003,1.573466,0.7598
7,6,2008,8,2923627.79,3205398.22,-0.260819,-0.260819,1.573466,0.9711
8,6,2008,9,2308370.68,2530844.48,-0.210443,-0.210443,1.573466,0.9069
9,6,2008,10,1827267.37,2003373.88,-0.208417,-0.208417,1.573466,0.8372
10,6,2008,11,2303744.68,2525772.64,0.260759,0.260759,1.573466,0.9402
11,6,2008,12,2277272.55,2500413.48,-0.01004,-0.01004,1.573466,1.1573
12,6,2010,1,4913493.87,5051545.29,-0.120918,-0.120918,1.91895,1.5053
13,6,2010,2,5120689.4,5264562.26,0.042169,0.042169,1.91895,1.4906
14,6,2010,3,5905072.46,6070983.65,0.153179,0.153179,1.91895,1.2394
15,6,2010,4,4696431.89,4828384.65,-0.204678,-0.204678,1.91895,1.3232
16,6,2010,5,4045343.44,4153830.92,-0.12775799999999998,-0.127101,1.91895,1.2815
17,6,2010,6,3823071.82,3925598.45,-0.054945000000000015,-0.054945000000000015,1.91895,1.1404
18,6,2010,7,6616285.15,6793719.79,0.7306199999999999,0.7306199999999999,1.91895,2.0702
19,6,2010,8,6060606.11,6223138.62,-0.083987,-0.083987,1.91895,2.0722
20,6,2010,9,5475290.85,5622126.46,-0.096577,-0.096577,1.91895,2.1186
21,6,2010,10,5401200.31,5546048.97,-0.013532,-0.013532,1.91895,1.9237
22,6,2010,11,5097429.1,5234131.26,-0.056241,-0.056241,1.91895,2.042
23,6,2010,12,5164110.58,5302601.0,0.013081,0.013081,1.91895,2.0481
24,6,2011,1,5267837.34,5409109.49,0.020086,0.020086,1.374166,1.8869999999999998
25,6,2011,2,5349336.93,5492794.73,0.015471,0.015471,1.374166,1.7479
26,6,2011,3,5821011.07,5964475.16,0.085873,0.085873,1.374166,1.662
27,6,2011,4,5769037.76,5911220.92,-0.008929000000000001,-0.008929000000000001,1.374166,1.5265
28,6,2011,5,5248723.77,5363463.0,-0.092664,-0.092664,1.374166,1.4880000000000002
29,6,2011,6,5623207.18,5746132.76,0.08023999999999999,0.079858,1.374166,1.5901
30,6,2011,7,5594171.69,5716462.54,-0.005164,-0.005164,1.374166,-0.0005
