,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,5,2006,1,624495.86,1183464.4,0.018293,0.018293,0.547353,1.1013
1,5,2006,2,669369.81,1268503.76,0.07185599999999999,0.07185599999999999,0.547353,1.1999
2,5,2006,3,665630.32,1261417.15,-0.005587,-0.005587,0.547353,1.2091
3,5,2006,4,931134.55,1764566.68,0.398876,0.398876,0.547353,1.6805
4,5,2006,5,1308823.66,2480314.61,0.405622,0.405622,0.547353,1.8636
5,5,2006,6,1503277.46,2848818.5,0.148571,0.148571,0.547353,1.7287
6,5,2006,7,1289445.95,1910957.24,-0.142165,-0.142164,0.547353,2.4472
7,5,2006,8,1659621.82,2459557.4,0.287081,0.287081,0.547353,2.5416
8,5,2006,9,1622604.23,2404697.39,-0.022305,-0.022305,0.547353,2.5462
9,5,2006,10,1542399.46,2285834.02,-0.04943,-0.04943,0.547353,2.7449
10,5,2006,11,1548569.06,2294977.35,0.004,0.004,0.547353,2.5419
11,5,2006,12,1536229.86,2276690.68,-0.007968000000000001,-0.007968000000000001,0.547353,2.2903
12,8,2016,1,11066693.79,20191047.93,-0.288625,-0.288625,0.229734,1.298
13,8,2016,2,10932406.85,19482523.31,-0.128878,-0.128878,0.229734,1.3017
14,8,2016,3,16188947.67,29810837.31,0.480822,0.480822,0.229734,1.4115
15,8,2016,4,16054164.57,29562643.47,-0.008326,-0.008326,0.229734,1.4216
16,8,2016,5,17312140.16,31879119.27,0.07835800000000001,0.07835800000000001,0.229734,1.474
17,8,2016,6,16279892.71,30031454.05,-0.057958,-0.057958,0.229734,1.3064
18,8,2016,7,14994244.62,27659824.07,-0.078972,-0.078972,0.229734,1.4593
19,8,2016,8,14127179.63,26060352.69,-0.057827,-0.057827,0.229734,1.5228
20,8,2016,9,14485965.14,26722202.91,0.025397,0.025397,0.229734,1.5731
21,8,2016,10,14665357.9,27053128.03,0.012384,0.012384,0.229734,1.2076
22,8,2016,11,15039092.81,27742555.35,0.025484,0.025484,0.229734,1.3244
23,8,2016,12,13935530.19,26180609.56,-0.073559,-0.073559,0.229734,1.3606
24,25,2016,1,12595441.72,19029432.4,-0.162494,-0.162494,0.056729,0.6486
25,25,2016,2,11331415.18,17119717.12,-0.100356,-0.100356,0.056729,0.6694
26,25,2016,3,13016783.89,19666004.16,0.148734,0.148734,0.056729,0.5484
27,25,2016,4,11840611.69,17889020.86,-0.090358,-0.090358,0.056729,0.7198
28,25,2016,5,10253854.97,15491718.7,-0.13401,-0.13401,0.056729,0.7725
29,25,2016,6,13253452.69,20023567.87,0.292534,0.292534,0.056729,0.703
30,25,2016,7,11562705.14,17469154.38,-0.12757000000000002,-0.12757000000000002,0.056729,1.1504
31,25,2016,8,13102518.53,18306178.53,0.047914,0.047914,0.056729,1.0246
32,25,2016,9,12532506.62,17509786.62,-0.043504,-0.043504,0.056729,1.4291
33,25,2016,10,12767103.36,17837553.36,0.018719,0.018719,0.056729,0.7522
34,25,2016,11,12984250.75,18140940.75,0.017008000000000002,0.017008000000000002,0.056729,0.7258
35,25,2016,12,10715836.03,14971626.03,-0.174705,-0.174705,0.056729,0.8515
36,29,2005,7,532224.0,3209976.0,-0.07928400000000001,-0.07928400000000001,0.6991229999999999,1.0661
37,29,2005,8,607622.4,3664722.6,0.14166700000000002,0.14166700000000002,0.6991229999999999,1.1776
38,29,2005,9,560313.6,3379391.4,-0.077859,-0.077859,0.6991229999999999,1.0971
39,29,2005,10,569184.0,3432891.0,0.015831,0.015831,0.6991229999999999,1.0751
40,29,2005,11,643104.0,3878721.0,0.12987,0.12987,0.6991229999999999,1.0464
41,29,2005,12,699283.2,4217551.8,0.08735599999999999,0.08735599999999999,0.6991229999999999,1.0539
42,31,2006,1,1193485.74,3417996.42,0.09403,0.09403,0.5011439999999999,1.5730000000000002
43,31,2006,2,1358421.74,3077595.69,0.171916,0.171351,0.5011439999999999,1.6973
44,31,2006,3,1683619.67,3814353.44,0.239394,0.239394,0.5011439999999999,1.5922
45,31,2006,4,2006759.38,4546448.18,0.191932,0.191932,0.5011439999999999,1.4103
46,31,2006,5,2164212.81,4903169.49,0.078461,0.078462,0.5011439999999999,0.7025
47,31,2006,6,1769035.57,4007868.93,-0.182596,-0.182596,0.5011439999999999,0.6775
48,31,2006,7,1994410.09,4518470.03,0.1274,0.1274,0.5011439999999999,0.3448
49,31,2006,8,2608787.19,5910382.62,0.30805,0.30805,0.5011439999999999,0.2938
50,31,2006,9,2679795.6,6071256.94,0.027219,0.027219,0.5011439999999999,0.327
51,31,2006,10,2358714.1,5343825.24,-0.119816,-0.119816,0.5011439999999999,0.1083
52,31,2006,11,3136719.27,7106448.22,0.329843,0.329843,0.5011439999999999,0.40299999999999997
53,31,2006,12,2846510.99,6448961.87,-0.09252,-0.09252,0.5011439999999999,0.222
54,48,2016,1,14182921.74,14509240.75,0.020055,0.020055,0.138909,0.47600000000000003
55,48,2016,2,12612983.46,12903181.52,-0.110692,-0.110692,0.138909,0.5002
56,48,2016,3,12861270.54,13157181.15,0.019685,0.019685,0.138909,0.4253
57,48,2016,4,14247858.36,14575671.43,0.107811,0.107811,0.138909,0.424
58,48,2016,5,13697807.0,14012964.54,-0.038606,-0.038606,0.138909,0.3722
59,48,2016,6,13648185.35,13962164.61,-0.003625,-0.003625,0.138909,0.3523
60,48,2016,7,12876583.49,13172811.9,-0.056535,-0.056535,0.138909,0.1726
61,48,2016,8,13327321.21,13633918.93,0.035004,0.035004,0.138909,0.2111
62,48,2016,9,13025556.12,13325211.68,-0.022643,-0.022643,0.138909,0.1047
63,48,2016,10,13224186.31,13528411.39,0.015249,0.015249,0.138909,0.3014
64,48,2016,11,14484723.99,14817948.0,0.095321,0.095321,0.138909,0.2611
65,48,2017,3,12704691.98,12996966.0,-0.12289,-0.12289,0.224766,0.045
66,48,2017,4,10962858.09,11215060.86,-0.137102,-0.137102,0.224766,0.5195
67,48,2017,5,10244733.58,10480415.76,-0.065505,-0.065505,0.224766,0.4639
68,48,2017,6,10095760.95,10328015.97,-0.014541,-0.014541,0.224766,0.9153
69,48,2017,7,10103400.57,10335831.35,0.0007570000000000001,0.0007570000000000001,0.224766,1.1653
70,48,2017,8,9992626.05,10222508.43,-0.010964,-0.010964,0.224766,1.1422
71,48,2017,9,9827502.81,9964601.11,-0.025229,-0.025229,0.224766,1.2366
72,48,2017,10,9195459.49,9323740.49,-0.064314,-0.064314,0.224766,1.2401
73,48,2017,11,9049010.43,9175248.4,-0.015926,-0.015926,0.224766,0.8748
74,48,2017,12,7730968.88,7838819.54,-0.145656,-0.145656,0.224766,0.9218
75,49,2013,1,4743866.98,4743866.98,0.134118,0.134118,0.171748,0.4795
76,49,2013,2,5151617.87,5151617.87,0.085953,0.085953,0.171748,0.6187
77,49,2013,3,6963235.95,6963235.95,0.35166,0.35166,0.171748,0.5894
78,49,2013,4,7238262.56,7238262.56,0.039497,0.039497,0.171748,0.7566
79,49,2013,5,7700745.12,7700745.12,0.063894,0.063894,0.171748,0.4809
80,49,2013,6,8209749.6,8209749.6,0.071339,0.07142899999999999,0.171748,0.3201
81,49,2013,7,8337000.72,8337000.72,0.0155,0.0155,0.171748,0.1084
82,49,2013,8,9441212.04,9441212.04,0.132447,0.132447,0.171748,0.2125
83,49,2013,9,7955247.36,7955247.36,-0.157391,-0.157391,0.171748,0.1158
84,49,2013,10,7826627.95,7826627.95,-0.016168000000000002,-0.016168000000000002,0.171748,0.1525
85,49,2013,11,8840532.03,8840532.03,0.129545,0.129545,0.171748,-0.2063
86,49,2013,12,9605407.03,9605407.03,0.086519,0.086519,0.171748,-0.2673
87,49,2014,1,8839163.74,8839163.74,-0.07977200000000001,-0.07977200000000001,0.250909,-0.3411
88,49,2014,2,8086603.36,8086603.36,-0.08513899999999999,-0.08513899999999999,0.250909,-0.3423
89,49,2014,3,7182162.61,7182162.61,-0.111844,-0.111844,0.250909,0.0913
90,49,2014,4,8252850.7,8252850.7,0.152896,0.152886,0.250909,0.0462
91,49,2014,5,8560716.31,8560716.31,0.037304,0.037304,0.250909,-0.0735
92,49,2014,6,8244640.96,8244640.96,-0.036922,-0.036922,0.250909,0.2826
93,49,2014,7,7696640.18,7696640.18,-0.066468,-0.066468,0.250909,0.0746
94,49,2014,8,7768475.48,7768475.48,0.009333,0.009333,0.250909,-0.2432
95,49,2014,9,8035292.34,8035292.34,0.034345999999999995,0.034345999999999995,0.250909,0.2422
96,49,2014,10,7534497.62,7534497.62,-0.062324,-0.062324,0.250909,0.259
97,49,2014,11,7450347.69,7450347.69,-0.011169,-0.011169,0.250909,-0.0142
98,49,2014,12,6181941.39,6181941.39,-0.170248,-0.170248,0.250909,0.5147
99,62,2014,1,9217142.54,9217246.19,0.166245,0.166245,0.383352,1.4919
100,62,2014,2,7889927.37,7890016.1,-0.143994,-0.143994,0.383352,1.5444
