,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,21,2005,7,1616691.73,5907432.73,0.089189,0.089189,0.785521,1.043
1,21,2005,8,1658813.98,6061348.48,0.026055,0.026055,0.785521,0.8635
2,21,2005,9,1706953.68,6237252.18,0.029021,0.029021,0.785521,0.9242
3,21,2005,10,1658813.98,6061348.48,-0.028202,-0.028202,0.785521,0.9173
4,21,2005,11,1538464.71,5621589.21,-0.072551,-0.072551,0.785521,0.9239
5,21,2005,12,1604656.81,5863456.81,0.043025,0.043025,0.785521,0.9297
6,21,2006,1,1891489.21,6911549.71,0.17875,0.17875,0.540583,0.927
7,21,2006,2,2015850.12,7365967.62,0.065748,0.065748,0.540583,0.9793
8,21,2006,3,2023873.4,7395284.9,0.00398,0.00398,0.540583,0.7044
9,21,2006,4,2262566.1,8267474.1,0.11793900000000003,0.11793900000000003,0.540583,0.8965
10,21,2006,5,2597317.76,7329321.01,0.152482,0.152482,0.540583,-0.013000000000000001
11,21,2006,6,2730300.43,7704582.24,0.068673,0.0662,0.540583,-0.0389
12,21,2006,7,2387454.48,6737111.87,-0.12557100000000002,-0.12557100000000002,0.540583,0.3038
13,21,2006,8,2524592.86,7124100.02,0.057441,0.057441,0.540583,0.3146
14,21,2006,9,2543293.55,7176871.13,0.007406999999999999,0.007406999999999999,0.540583,0.3213
15,21,2006,10,2403038.39,6781087.8,-0.055147,-0.055147,0.540583,0.32299999999999995
16,21,2006,11,2565111.02,7238437.43,0.067445,0.067445,0.540583,0.2634
17,21,2006,12,2596278.83,7326389.28,0.012151,0.012151,0.540583,0.2373
18,31,2007,1,3905462.48,8848087.6,0.372017,0.372017,0.245718,0.7203
19,31,2007,2,3843716.04,8708196.88,-0.01581,-0.01581,0.245718,0.4574
20,31,2007,3,4059828.59,9197814.38,0.056225,0.056225,0.245718,0.6267
21,31,2007,4,8435382.06,15492896.46,0.684411,0.684411,0.245718,1.4621
22,31,2007,5,9482664.26,17416393.77,0.124153,0.124153,0.245718,1.6014
23,31,2007,6,8614372.11,15821639.64,-0.091566,-0.091566,0.245718,1.3994
24,31,2007,7,12946648.34,23774426.67,0.502653,0.502653,0.245718,1.8586
25,31,2007,8,18921243.23,34823646.64,0.405236,0.388982,0.245718,2.0994
