,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,7,2005,7,271302.88,489654.39,-0.047486,-0.047486,2.008848,0.5188
1,7,2005,8,307105.31,554271.54,0.131965,0.131965,2.008848,0.6284
2,7,2005,9,314265.8,567194.97,0.023316,0.023316,2.008848,0.7463
3,7,2005,10,252208.25,455191.91,-0.197468,-0.197468,2.008848,0.7721
4,7,2005,11,266529.22,481038.77,0.05678200000000001,0.05678200000000001,2.008848,0.6898
5,7,2005,12,256186.29,462371.6,-0.038806,-0.038806,2.008848,0.3768
6,7,2006,1,285623.85,515501.25,0.114907,0.114907,1.702651,0.6362
7,7,2006,2,284828.24,514065.32,-0.002786,-0.002786,1.702651,0.5671
8,7,2006,3,260959.95,470987.22,-0.083799,-0.083799,1.702651,0.2461
9,7,2006,4,206858.5,373343.53,-0.207317,-0.207317,1.702651,-0.653
10,7,2006,5,272894.1,492526.27,0.319231,0.319231,1.702651,1.4403
11,7,2006,6,286419.46,516937.19,0.049563,0.049563,1.702651,1.4219
12,7,2006,7,300740.43,542784.05,0.05,0.05,1.702651,1.1085
13,7,2006,8,314424.92,480909.94,0.045502,0.045503,1.702651,1.0292
14,7,2006,9,326518.18,499406.48,0.038462,0.038462,1.702651,1.0634
15,7,2006,10,289029.06,442067.22,-0.114815,-0.114815,1.702651,0.9334
16,7,2006,11,308378.28,471661.68,0.066946,0.066946,1.702651,1.1105
17,7,2006,12,292657.04,447616.18,-0.05098,-0.05098,1.702651,0.9824
18,10,2005,7,166094.92,360192.75,-0.212219,-0.212219,2.061048,1.0846
19,10,2005,8,216940.31,470455.83,0.306122,0.306122,2.061048,1.5575
20,10,2005,9,211516.8,458694.44,-0.025,-0.025,2.061048,1.7217
21,10,2005,10,195246.28,423410.25,-0.076923,-0.076923,2.061048,1.6919
22,10,2005,11,196602.15,426350.6,0.006944,0.006944,2.061048,1.5375
23,10,2005,12,191178.65,414589.2,-0.027586000000000003,-0.027586000000000003,2.061048,1.4413
24,10,2016,1,3418452.77,6870382.49,-0.170297,-0.170297,0.740807,2.1899
25,10,2016,2,3263439.4,6558837.7,-0.045346,-0.045346,0.740807,2.2015
26,10,2016,3,3398056.28,6829389.76,0.04125,0.04125,0.740807,1.9685
27,10,2016,4,3634655.63,7304905.49,0.069628,0.069628,0.740807,1.9723
28,10,2016,5,3157377.62,6345675.48,-0.131313,-0.131313,0.740807,1.0591
29,10,2016,6,3194091.31,6419462.4,0.011628,0.011628,0.740807,0.9417
30,10,2016,7,3136981.12,6304682.74,-0.01788,-0.01788,0.740807,0.882
31,10,2016,8,3402135.57,6837588.31,0.084525,0.084525,0.740807,0.9024
32,10,2016,9,3430690.67,6894978.14,0.008393000000000001,0.008393000000000001,0.740807,0.8572
33,10,2016,10,3177774.12,6386668.21,-0.073722,-0.073722,0.740807,0.5251
34,10,2016,11,3169615.52,6370271.12,-0.0025670000000000003,-0.0025670000000000003,0.740807,0.5192
35,10,2016,12,3136981.12,6304682.74,-0.010296,-0.010296,0.740807,0.4568
36,10,2017,1,2900381.77,5829167.01,-0.075423,-0.075423,0.941965,0.3436
37,10,2017,2,3702195.92,5812769.92,-0.002813,-0.002813,0.941965,0.3217
38,10,2017,3,3540322.76,5558614.95,-0.043724,-0.043724,0.941965,0.382
39,10,2017,4,3253128.43,5107694.86,-0.081121,-0.081121,0.941965,0.6711
40,10,2017,5,2600414.06,4082876.47,-0.200642,-0.200642,0.941965,1.0695
41,10,2017,6,2636966.06,4140266.3,0.014056,0.014056,0.941965,1.0582
42,10,2017,7,2563862.06,4025486.64,-0.027723,-0.027723,0.941965,1.0866
43,10,2017,8,2642187.78,4148464.85,0.03055,0.03055,0.941965,0.935
44,10,2017,9,2793617.51,4386222.71,0.057312,0.057312,0.941965,1.0922
45,10,2017,10,3148694.13,4943723.92,0.127103,0.127103,0.941965,1.2811
46,10,2017,11,2678739.78,4205854.68,-0.149254,-0.149254,0.941965,1.4948
47,10,2017,12,2830169.52,4443612.54,0.05653,0.05653,0.941965,1.9985
48,11,2016,1,1734005.49,5209766.15,-0.320937,-0.320937,0.789233,1.1605
49,11,2016,2,2233455.35,6710347.88,0.288032,0.288032,0.789233,1.1442
50,11,2016,3,2502525.17,7518759.87,0.120472,0.120472,0.789233,1.0769
51,11,2016,4,2469111.27,7418368.84,-0.013352,-0.013352,0.789233,1.0739
52,11,2016,5,2215869.09,6657510.5,-0.09669,-0.096866,0.789233,1.1218
53,11,2016,6,2354800.56,7074925.84,0.062698,0.062698,0.789233,1.0889
54,11,2016,7,2347766.06,7053790.88,-0.002987,-0.002987,0.789233,1.278
55,11,2016,8,2743456.97,8242632.04,0.16853900000000002,0.16853900000000002,0.789233,1.1248
56,11,2016,9,2987906.02,8977071.69,0.089103,0.089103,0.789233,1.1254
57,11,2016,10,3200699.79,9616404.05,0.07121799999999999,0.07121799999999999,0.789233,0.8294
58,11,2016,11,2924595.47,8786857.11,-0.086264,-0.086264,0.789233,0.9099
59,11,2016,12,3293906.98,9896442.19,0.126278,0.126278,0.789233,0.8656
60,14,2006,1,339604.84,673247.09,0.131024,0.131024,1.367074,1.0171
61,14,2006,3,361233.73,563878.06,0.063688,0.063688,1.367074,1.0308
62,14,2006,4,418663.57,653524.81,0.158983,0.158983,1.367074,1.0111
63,14,2006,5,442209.81,690279.98,0.056241,0.056241,1.367074,0.6149
64,14,2006,6,443358.4,692072.91,0.002597,0.002597,1.367074,0.6389
65,14,2006,7,546157.83,852540.59,0.236745,0.236399,1.367074,0.2228
66,14,2006,8,606459.17,946669.68,0.11041,0.11041,1.367074,0.2004
67,14,2006,9,584061.53,911707.45,-0.036932,-0.036932,1.367074,0.1779
68,14,2006,10,578892.84,903639.24,-0.00885,-0.00885,1.367074,0.2212
69,14,2006,11,644362.86,1005836.54,0.113095,0.113095,1.367074,0.1564
70,14,2006,12,622826.67,972219.0,-0.033422,-0.033422,1.367074,-0.0256
