,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,8,2017,1,13044047.91,24467071.81,-0.065451,-0.065451,0.410486,2.0919
1,8,2017,2,17477314.78,24607525.72,0.005741,0.005741,0.410486,2.0152
2,8,2017,3,17568078.84,24551344.16,-0.002283,-0.002283,0.410486,0.2268
3,8,2017,4,16241427.57,22697352.49,-0.075515,-0.075515,0.410486,0.3898
4,8,2017,5,14251450.68,19916365.0,-0.122525,-0.122525,0.410486,0.6323
5,8,2017,6,14633365.44,20450089.87,0.028242000000000007,0.028209,0.410486,0.9057
6,8,2017,7,15108866.54,21174026.14,0.035714,0.035714,0.410486,0.8472
7,8,2017,8,16150857.33,22634303.81,0.068966,0.068966,0.410486,1.2296
8,8,2017,9,17957996.5,25455617.67,0.120347,0.120347,0.410486,1.4187
9,8,2017,10,18256302.09,25872267.65,0.016611,0.016611,0.410486,1.4557
10,8,2017,11,16864209.33,23899436.78,-0.076253,-0.076253,0.410486,1.4789
11,8,2017,12,17589143.52,24660385.83,0.03184,0.03184,0.410486,1.5874
12,11,2005,7,463353.89,2435323.11,0.160183,0.160183,0.934486,0.2299
13,11,2005,8,473406.93,2488160.49,0.021696,0.021696,0.934486,0.1427
14,11,2005,9,466095.63,2449733.3,-0.015444,-0.015444,0.934486,0.3643
15,11,2005,10,414002.59,2175939.58,-0.111765,-0.111765,0.934486,0.5533
16,11,2005,11,420399.98,2209563.37,0.015453,0.015453,0.934486,0.5764
17,11,2005,12,477062.59,2507374.08,0.134783,0.134783,0.934486,0.5308
18,21,2007,1,3428459.44,9674703.73,0.32052800000000004,0.32052800000000004,0.339241,0.6766
19,21,2007,2,3961429.05,11178680.4,0.15545499999999998,0.15545499999999998,0.339241,0.7844
20,21,2007,3,4210771.55,11882295.22,0.062943,0.062943,0.339241,0.7957
21,21,2007,4,5435666.6,15338803.01,0.290896,0.290896,0.339241,0.9229999999999999
22,21,2007,5,6271171.87,15013381.15,-0.021216,-0.021216,0.339241,1.1069
23,21,2007,6,5315984.59,12726633.0,-0.133487,-0.128881,0.339241,1.11
24,21,2007,7,6058091.63,14503260.41,0.139599,0.139599,0.339241,1.0687
25,21,2007,8,6719375.13,16086393.75,0.109157,0.109157,0.339241,1.1178
26,21,2007,9,6631204.0,15875309.3,-0.013122,-0.013122,0.339241,1.1409
27,21,2007,10,6612835.01,15831333.38,-0.00277,-0.00277,0.339241,1.011
28,21,2007,11,5275572.82,12629885.96,-0.202222,-0.202222,0.339241,1.0248
29,21,2007,12,6168305.55,14767115.97,0.16922,0.16922,0.339241,1.0396
30,29,2006,2,831424.04,3388308.0,0.189005,0.189006,0.6168859999999999,0.9127
31,29,2006,3,840175.87,3423974.4,0.010526,0.010526,0.6168859999999999,1.0402
32,29,2006,4,776725.09,3165393.0,-0.075521,-0.075521,0.6168859999999999,0.3276
33,29,2006,5,903626.65,3682555.8,0.16338,0.16338,0.6168859999999999,0.5778
34,29,2006,6,899250.74,3664722.6,-0.004843,-0.004843,0.6168859999999999,0.6355
35,29,2006,7,892686.86,3637972.8,-0.007298999999999998,-0.007298999999999998,0.6168859999999999,0.5643
36,29,2006,8,1041468.01,4244301.6,0.166667,0.166667,0.6168859999999999,0.5169
37,29,2006,9,1135550.2,4627715.4,0.090336,0.090336,0.6168859999999999,0.4242
38,29,2006,10,988957.02,4030303.2,-0.129094,-0.129094,0.6168859999999999,0.4255
39,29,2006,11,1209940.77,4930879.8,0.223451,0.223451,0.6168859999999999,0.7339
40,29,2006,12,1072099.42,4369134.0,-0.113924,-0.113924,0.6168859999999999,0.6747
41,29,2007,1,1174933.45,4788214.2,0.095918,0.095918,0.376372,0.6687
42,29,2007,2,1831775.84,6063288.0,0.26629400000000003,0.26629400000000003,0.376372,0.6944
43,29,2007,3,1837163.42,6081121.2,0.002941,0.002941,0.376372,0.6398
44,29,2007,4,2470203.6,8176522.2,0.344575,0.344575,0.376372,0.8843
45,29,2007,5,2518691.78,8337021.0,0.019629,0.019629,0.376372,0.8514
46,29,2007,6,1896426.75,6277286.4,-0.247059,-0.247059,0.376372,1.0535
47,29,2007,7,2305882.53,7632609.6,0.215909,0.215909,0.376372,1.227
48,29,2007,8,2653381.18,8782851.0,0.150701,0.150701,0.376372,1.3725
49,29,2007,9,2553711.02,8452936.8,-0.037563,-0.037563,0.376372,1.4763
50,29,2007,10,2130786.31,7053030.6,-0.16561199999999998,-0.16561199999999998,0.376372,1.4437
51,29,2007,11,1936833.57,6411035.4,-0.091024,-0.091024,0.376372,1.1161
52,29,2007,12,2149642.82,7115446.8,0.109875,0.109875,0.376372,1.1225
53,29,2009,1,931094.22,2594730.6,0.119231,0.119231,0.443051,1.0073
54,29,2009,2,979088.77,2728479.6,0.051546,0.051546,0.443051,1.0092
55,29,2009,3,3379370.37,3379391.4,0.238562,0.238562,0.443051,1.1165
56,29,2009,4,3486368.9,3486390.6,0.031662,0.031662,0.443051,1.1087
57,29,2009,5,4467188.79,4467216.6,0.28133,0.28133,0.443051,1.1833
58,29,2009,6,4609853.51,4609882.2,0.031936,0.031936,0.443051,1.1098
59,29,2009,7,5474758.32,5474792.4,0.187621,0.187621,0.443051,1.1071
60,29,2009,8,4663352.77,4663381.8,-0.148208,-0.148208,0.443051,1.0701
61,29,2009,9,4333440.63,4333467.6,-0.070746,-0.070746,0.443051,1.068
62,29,2009,10,7801976.44,7802025.0,0.800412,0.800412,0.443051,1.3644
63,29,2009,11,6981654.34,6981697.8,-0.105143,-0.105143,0.443051,1.2122
64,29,2009,12,6402118.8,6402118.8,-0.083014,-0.083014,0.443051,1.2124
65,31,2005,7,688737.33,1972459.05,-0.072368,-0.072368,0.911358,0.7917
66,31,2005,8,797828.12,2284881.65,0.158392,0.158392,0.911358,1.0283
67,31,2005,9,937855.09,2685901.69,0.17551,0.17551,0.911358,1.2261
68,31,2005,10,833648.97,2387468.17,-0.111111,-0.111111,0.911358,1.4914
69,31,2005,11,866213.39,2480728.65,0.039063,0.039063,0.911358,1.5585
70,31,2005,12,1090907.84,3124225.93,0.259398,0.259398,0.911358,1.7576
71,49,2017,1,8768012.49,8768012.49,0.015933000000000003,0.015933000000000003,0.428249,0.8467
72,49,2017,2,9256492.58,9256492.58,0.055712,0.055712,0.428249,0.7729
73,49,2017,3,10549528.13,10549528.13,0.13969,0.13969,0.428249,0.7404
74,49,2017,4,11540855.39,11540855.39,0.093969,0.093969,0.428249,0.4475
75,49,2017,5,10331969.77,10331969.77,-0.100751,-0.100302,0.428249,0.7782
