,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,5,2008,1,5034735.74,6318045.22,-0.028129,-0.028129,0.41663,0.8967
1,5,2008,2,5304323.62,6656348.66,0.053546,0.053546,0.41663,0.8927
2,5,2008,3,4998304.95,6272328.54,-0.057691999999999986,-0.057691999999999986,0.41663,0.7317
3,5,2008,4,4131252.05,5184271.55,-0.173469,-0.173469,0.41663,0.6699
4,5,2008,5,3446353.12,4324797.96,-0.165785,-0.165785,0.41663,0.5198
5,5,2008,6,2783312.67,3492754.38,-0.192389,-0.192389,0.41663,0.4617
6,5,2008,7,2470007.84,3099590.93,-0.112565,-0.112565,0.41663,0.6875
7,5,2008,8,1918591.74,2404697.39,-0.224189,-0.224189,0.41663,0.7134
8,5,2008,10,1415234.97,1773807.2,-0.262357,-0.262357,0.41663,0.7622
9,5,2008,11,1714331.02,2148683.98,0.21134,0.21134,0.41663,0.8586
10,5,2008,12,1809166.35,2267547.35,0.055319000000000014,0.055319000000000014,0.41663,0.8179
11,5,2009,1,2006132.05,2514417.42,0.108871,0.108871,0.343688,0.8474
12,5,2009,2,2159327.58,2706427.48,0.076364,0.076364,0.343688,0.8497
13,5,2009,3,2757519.68,3456181.03,0.277027,0.277027,0.343688,1.0291
14,5,2009,4,2560553.99,3209310.96,-0.07142899999999999,-0.07142899999999999,0.343688,0.9972
15,5,2009,5,2961780.4,3712194.44,0.156695,0.156695,0.343688,1.002
16,5,2009,6,3056615.73,3831057.81,0.03202,0.03202,0.343688,1.0395
17,5,2009,7,3538087.43,4434517.99,0.15751800000000002,0.15751800000000002,0.343688,1.0443
18,5,2009,8,3371711.7,3373891.01,-0.239175,-0.239175,0.343688,1.0888
19,5,2009,9,3728071.47,3730481.12,0.105691,0.105691,0.343688,1.1391
20,5,2009,10,4157530.68,4160217.91,0.115196,0.115196,0.343688,1.2281
21,5,2009,11,5756580.94,5760301.72,0.384615,0.384615,0.343688,1.3272
22,5,2009,12,5500732.9,5504288.31,-0.044444,-0.044444,0.343688,1.3746
23,5,2015,5,14455414.37,14464757.66,2.858537,2.858537,0.15983599999999998,10.2494
24,5,2015,6,8388160.8,8393582.51,-0.419722,-0.419722,0.15983599999999998,8.4397
25,5,2015,7,6926171.99,6930648.74,-0.174292,-0.174292,0.15983599999999998,6.6208
26,5,2015,8,5372808.88,5376281.61,-0.224274,-0.224274,0.15983599999999998,5.5497
27,5,2015,9,5646931.78,5650581.69,0.05102,0.05102,0.15983599999999998,5.5301
28,5,2015,10,9329316.1,9335346.13,0.652104,0.652104,0.15983599999999998,4.9258
29,5,2015,11,8516084.83,8521589.22,-0.08716900000000001,-0.08716900000000001,0.15983599999999998,4.7745
30,5,2015,12,9173979.79,10627709.89,0.077253,0.077253,0.15983599999999998,4.7417
31,11,2006,6,479804.33,2521784.28,0.005747,0.005747,0.603158,0.6354
32,11,2006,7,465181.72,2444929.9,-0.030476,-0.030476,0.603158,0.6018
33,11,2006,8,492599.11,2589031.86,0.058939,0.058939,0.603158,0.7769
34,11,2006,9,543778.24,2858022.18,0.103896,0.103896,0.603158,0.9848
35,11,2006,10,484373.89,2545801.27,-0.109244,-0.109244,0.603158,0.6357
36,11,2006,11,500824.32,2632262.45,0.033962,0.033962,0.603158,0.4466
37,11,2006,12,520930.41,2737937.22,0.040146,0.040146,0.603158,0.5938
38,11,2007,1,629686.06,3309541.66,0.208772,0.208772,0.280638,0.8624
39,11,2007,2,672639.97,3535301.39,0.068215,0.068215,0.280638,0.7991
40,11,2007,3,786879.09,4135726.22,0.169837,0.169837,0.280638,0.7532
41,11,2007,4,1018099.08,5350986.07,0.293844,0.293844,0.280638,0.8766
42,11,2007,5,1220987.77,6417340.57,0.199282,0.199282,0.280638,0.9662
43,11,2007,6,1100351.25,5783291.95,-0.098802,-0.098802,0.280638,0.9542
44,11,2007,7,1070192.12,5624779.8,-0.027409,-0.027409,0.280638,0.8453
45,11,2007,8,1318776.46,6931304.22,0.23228,0.23228,0.280638,0.9051
46,11,2007,9,1334312.98,7012962.0,0.011781,0.011781,0.280638,0.9789
47,11,2007,10,1209106.9,6354896.39,-0.093836,-0.093836,0.280638,0.9359
48,11,2007,11,1044602.56,5490284.63,-0.136054,-0.136054,0.280638,0.9011
49,11,2007,12,1157013.86,6081102.67,0.107612,0.107612,0.280638,0.8913
50,17,2005,7,108220.32,396724.42,-0.047297000000000006,-0.047297000000000006,0.805542,1.1918
51,17,2005,8,127408.32,437352.22,0.177305,0.177305,0.805542,1.3988
52,17,2005,9,141991.2,487410.61,0.114458,0.114458,0.805542,1.2813
53,17,2005,10,160411.68,550642.25,0.12972999999999998,0.12972999999999998,0.805542,1.2359
54,17,2005,11,161946.72,555911.56,0.009569,0.009569,0.805542,1.2469
55,17,2006,1,155039.04,532199.69,-0.042654,-0.042654,0.418892,0.5165
56,17,2006,2,163481.76,561180.86,0.054455,0.054455,0.418892,0.6611
57,17,2006,3,169621.92,582258.07,0.037559,0.037559,0.418892,0.7868
58,17,2006,4,160411.68,550642.25,-0.054299,-0.054299,0.418892,0.1536
59,17,2006,5,178064.64,611239.25,0.110048,0.110048,0.418892,0.1857
60,17,2006,6,171156.96,587527.38,-0.038793,-0.038793,0.418892,0.1144
61,17,2006,7,211835.52,727163.93,0.237668,0.237668,0.418892,-0.336
62,17,2006,8,193415.04,663932.28,-0.086957,-0.086957,0.418892,-0.5018
63,17,2006,9,217975.68,748241.15,0.126984,0.126984,0.418892,-0.4639
64,17,2006,10,217208.16,745606.49,-0.0035210000000000007,-0.0035210000000000007,0.418892,-0.3394
65,17,2006,11,212603.04,729798.58,-0.021201,-0.021201,0.418892,-0.4284
66,17,2006,12,209532.96,719259.97,-0.01444,-0.01444,0.418892,-0.4569
67,25,2017,1,9862756.99,13779746.99,-0.079609,-0.079609,0.085258,1.5998
68,25,2017,2,10089598.46,14096678.46,0.023,0.023,0.085258,1.5924
69,25,2017,3,9319888.51,13021278.51,-0.076287,-0.076287,0.085258,3.0096
70,25,2017,4,7989860.74,11163030.74,-0.142709,-0.142709,0.085258,3.0024
71,25,2017,5,6735446.78,9410426.78,-0.157001,-0.157001,0.085258,2.9017
72,25,2017,6,10031433.98,14015413.98,0.489349,0.489349,0.085258,3.5713
73,25,2017,7,9166722.05,12807282.05,-0.0862,-0.0862,0.085258,3.5376
74,25,2017,8,9093047.04,12704347.04,-0.008037,-0.008037,0.085258,3.6646
75,25,2017,9,8369868.67,11693958.67,-0.07953099999999999,-0.07953099999999999,0.085258,3.4819999999999998
76,25,2017,10,8555995.01,11954005.01,0.022238,0.022238,0.085258,3.5685
77,25,2017,11,7863837.7,10986957.7,-0.080897,-0.080897,0.085258,3.3813
78,25,2017,12,7466380.42,10431650.42,-0.050542,-0.050542,0.085258,3.5966
79,25,2018,1,6981676.42,9754446.42,-0.06491799999999999,-0.06491799999999999,0.166452,3.6221
80,25,2018,2,6601668.48,9223518.48,-0.054429,-0.054429,0.166452,3.6506
81,25,2018,3,7239538.94,10114718.94,0.096623,0.096623,0.166452,3.701
82,25,2018,4,9640676.14,9640676.14,-0.046867,-0.046867,0.166452,3.3211
83,25,2018,5,9418553.23,9418553.23,-0.02304,-0.02304,0.166452,3.3071
84,25,2018,6,8714261.07,8714261.07,-0.074777,-0.074777,0.166452,0.6617
85,25,2018,7,8771146.21,8771146.21,0.006528,0.006528,0.166452,0.6868
86,25,2018,8,7210868.19,7210868.19,-0.17788800000000002,-0.17788800000000002,0.166452,1.0828
87,25,2018,9,7823060.61,7823060.61,0.084899,0.084899,0.166452,1.5627
88,25,2018,10,7007706.99,7007706.99,-0.104224,-0.104224,0.166452,1.3367
89,25,2018,11,7205450.56,7205450.56,0.028218,0.028218,0.166452,1.2235
90,25,2018,12,7183780.03,7183780.03,-0.003008,-0.003008,0.166452,1.2474
91,48,2011,1,1982818.32,2039812.46,-0.026119,-0.026119,0.197925,0.6293
92,48,2011,2,2085377.88,2145320.0,0.051724,0.051724,0.197925,0.62
93,48,2011,3,2313288.03,2379781.21,0.10929,0.10929,0.197925,0.5389
94,48,2011,4,2693138.29,2770549.88,0.164204,0.164204,0.197925,0.3333
95,48,2011,5,3635166.91,3739656.18,0.349788,0.349788,0.197925,-0.2212
96,48,2011,6,3798586.89,3907686.71,0.044932,0.044932,0.197925,-0.5903
97,48,2011,7,3790989.72,3899871.34,-0.002,-0.002,0.197925,-0.7848
98,48,2011,8,3563074.5,3665410.13,-0.060120000000000014,-0.060120000000000014,0.197925,-0.6899
99,48,2011,9,3107244.08,3196487.73,-0.127932,-0.127932,0.197925,-0.0926
100,48,2011,10,3703622.22,3809994.54,0.191932,0.191932,0.197925,0.2942
101,48,2011,11,3870760.04,3981932.76,0.045128,0.045128,0.197925,0.3179
102,48,2011,12,3065459.62,3153503.17,-0.208047,-0.208047,0.197925,0.8309
103,49,2010,1,1385509.58,1386079.39,-0.052385,-0.052385,0.211644,1.2083
104,49,2010,2,1422438.26,1423023.26,0.026654,0.026654,0.211644,1.2377
105,49,2010,3,1939439.86,1940237.49,0.363462,0.363462,0.211644,0.8436
106,49,2010,4,2807947.84,2809102.65,0.4478140000000001,0.4478140000000001,0.211644,0.3514
107,49,2010,5,3535579.72,3537033.79,0.259133,0.259133,0.211644,0.1932
108,49,2010,6,2886205.13,2887095.28,-0.183752,-0.183752,0.211644,0.4778
109,49,2010,7,3367695.28,3368733.92,0.166825,0.166825,0.211644,0.6338
110,49,2010,8,4730093.53,4731552.35,0.404549,0.404549,0.211644,0.3581
111,49,2010,9,4037951.44,4039196.8,-0.14632699999999998,-0.14632699999999998,0.211644,0.4557
112,49,2010,10,4582363.6,4583776.86,0.134824,0.134824,0.211644,0.4014
113,49,2010,11,3925786.13,3926996.89,-0.143284,-0.143284,0.211644,0.5334
114,49,2010,12,3598865.26,3599975.2,-0.083275,-0.083275,0.211644,0.6137
115,49,2012,1,2871158.56,2872044.07,0.00865,0.00865,0.243643,1.1097
116,49,2012,2,2976484.53,2977402.52,0.036684,0.036684,0.243643,0.6173
117,49,2012,3,3540046.86,3541138.66,0.189338,0.189338,0.243643,0.4277
118,49,2012,4,3393684.8,3394731.46,-0.041345,-0.041345,0.243643,0.3016
119,49,2012,5,4790279.79,4791757.18,0.411528,0.411528,0.243643,0.3895
120,49,2012,6,4828580.15,4830069.35,0.007995,0.007995,0.243643,0.2851
121,49,2012,7,4059837.36,4061089.47,-0.15354600000000002,-0.152125,0.243643,0.4477
122,49,2012,8,5061118.0,5062678.92,0.246631,0.246631,0.243643,0.4679
123,49,2012,9,4548166.85,4549569.57,-0.091792,-0.090541,0.243643,0.3728
124,49,2012,10,4743772.22,4745235.27,0.043008,0.043008,0.243643,0.4945
125,49,2012,11,3888853.64,3890053.02,-0.180219,-0.180219,0.243643,0.7395
126,49,2012,12,4182867.42,4182867.42,0.075273,0.075273,0.243643,0.4402
127,50,2005,7,424596.27,1550753.6,-0.075949,-0.075949,0.835866,1.5733
128,50,2005,8,477670.8,1744597.8,0.125,0.125,0.835866,1.3581
129,50,2005,9,463129.83,1691489.8,-0.030441000000000006,-0.030441000000000006,0.835866,1.1065
130,50,2005,10,407147.1,1487024.0,-0.120879,-0.120879,0.835866,1.2218
131,50,2005,11,415871.68,1518888.8,0.021429,0.021429,0.835866,1.2054
132,50,2005,12,432593.8,1579963.0,0.04021,0.04021,0.835866,1.2369
133,68,2010,1,4141077.84,7827941.88,0.088529,0.088529,0.138562,1.0823
134,68,2010,2,4734015.67,8948781.21,0.14318399999999998,0.14318399999999998,0.138562,1.065
135,68,2010,3,5723213.75,8428711.76,-0.058116,-0.058116,0.138562,1.3251
136,68,2010,4,4791669.39,7056804.42,-0.16276600000000002,-0.16276600000000002,0.138562,1.4495
137,68,2010,5,3738354.52,5505562.79,-0.219822,-0.219822,0.138562,1.5856
138,68,2010,6,3245183.97,4779258.9,-0.131922,-0.131922,0.138562,1.6233
139,68,2010,7,3421751.2,5039293.63,0.054409000000000006,0.054409000000000006,0.138562,1.1009
140,68,2010,8,3616584.01,5326228.5,0.05694,0.05694,0.138562,1.3889
141,68,2010,9,4736872.66,6976103.99,0.309764,0.309764,0.138562,1.3468
142,68,2010,10,4176728.34,6151166.24,-0.118252,-0.118252,0.138562,0.624
143,68,2010,11,3933187.32,5792497.66,-0.058309,-0.058309,0.138562,0.6219
144,68,2010,12,3653115.16,5380028.78,-0.071207,-0.071207,0.138562,0.6599
145,68,2013,1,5012374.11,5012393.48,0.209957,0.209957,0.178653,0.6663
146,68,2013,2,5595208.31,5595229.94,0.116279,0.116279,0.178653,0.7239
147,68,2013,3,5971808.87,5971831.95,0.067308,0.067308,0.178653,0.9715
148,68,2013,4,5711775.15,5711797.23,-0.043544,-0.043544,0.178653,0.9677
149,68,2013,5,5926975.47,5926998.38,0.037677,0.037677,0.178653,0.7946
150,68,2013,6,4743373.71,4743392.04,-0.199697,-0.199697,0.178653,0.9864
151,68,2013,7,5631075.03,5631096.79,0.187145,0.187146,0.178653,1.0043
152,68,2013,8,5765575.23,5765597.51,0.023885,0.023885,0.178653,0.8132
153,68,2013,9,5640041.71,5640063.51,-0.021773,-0.021773,0.178653,0.7686
154,68,2013,10,5128940.95,5128960.77,-0.09062,-0.09062,0.178653,0.8418
155,68,2013,11,5039274.15,5039293.63,-0.017482,-0.017483000000000002,0.178653,0.9131
156,68,2013,12,4940659.77,4940659.77,-0.019573,-0.019573,0.178653,0.9939
157,68,2014,1,5595229.94,5595229.94,0.132486,0.132486,0.099639,0.8725
158,68,2014,2,6213933.25,6213933.25,0.110577,0.110577,0.099639,0.8366
159,68,2014,3,6124266.1,6124266.1,-0.014430000000000004,-0.014430000000000004,0.099639,0.9051
160,68,2014,4,6097365.96,6097365.96,-0.004392,-0.004392,0.099639,0.8892
161,68,2014,5,5944931.81,5944931.81,-0.025,-0.025,0.099639,1.1034
162,68,2014,6,5864231.37,5864231.37,-0.013575,-0.013575,0.099639,0.6661
163,68,2014,7,6545701.69,6545701.69,0.116208,0.116208,0.099639,0.5252
164,68,2014,8,7325805.86,7325805.86,0.119178,0.119178,0.099639,0.7106
165,68,2014,9,8114876.75,8114876.75,0.107711,0.107711,0.099639,0.9295
166,68,2014,10,7783108.31,7783108.31,-0.040884,-0.040884,0.099639,0.7523
167,68,2014,11,8563212.48,8563212.48,0.10023,0.10023,0.099639,0.9882
168,68,2014,12,7836908.6,7836908.6,-0.08481699999999999,-0.08481699999999999,0.099639,1.0857
169,68,2016,1,7792075.02,8747975.02,-0.314128,-0.314128,0.075501,0.7456
170,68,2016,2,7774141.59,8727841.59,-0.002302,-0.002301,0.075501,0.7417
171,68,2016,3,9271582.94,10408982.94,0.192618,0.192618,0.075501,0.7746
172,68,2016,4,8321111.19,9341911.19,-0.102514,-0.102515,0.075501,0.7712
173,68,2016,5,8921881.07,10016381.07,0.072198,0.072198,0.075501,0.7807
174,68,2016,6,8679779.77,9744579.77,-0.027136,-0.027136,0.075501,0.7273
175,68,2016,7,8428711.76,9462711.76,-0.028926,-0.028926,0.075501,0.9422
176,68,2016,8,8957747.93,10056647.93,0.062766,0.062766,0.075501,1.028
177,68,2016,9,8697713.2,9764713.2,-0.029029000000000006,-0.029029000000000006,0.075501,1.024
178,68,2016,10,8428711.76,9462711.76,-0.030928,-0.030928,0.075501,0.9876
179,68,2016,11,8195577.18,9200977.18,-0.02766,-0.02766,0.075501,1.0744
180,68,2016,12,7460306.58,8375506.58,-0.08971599999999999,-0.08971599999999999,0.075501,1.0227
181,68,2017,1,7173371.71,8053371.71,-0.038461,-0.038462,0.25683,1.0292
182,68,2017,2,7254072.14,8143972.14,0.01125,0.01125,0.25683,1.0871
183,68,2017,3,6778836.27,7610436.27,-0.065513,-0.065513,0.25683,0.8589
184,68,2017,4,7254072.14,8143972.14,0.07010599999999999,0.07010599999999999,0.25683,0.4096
185,68,2017,5,6402234.25,7187634.25,-0.117429,-0.117429,0.25683,0.6679
186,68,2017,6,6294633.68,7066833.68,-0.016807,-0.016807,0.25683,0.6837
187,68,2017,7,5666963.65,6362163.65,-0.099715,-0.099715,0.25683,0.7177
188,68,2017,8,6160132.96,6915832.96,0.087025,0.087025,0.25683,0.7274
189,68,2017,9,6357400.68,7137300.68,0.032023,0.032023,0.25683,0.7948
190,68,2017,10,5720763.94,6422563.94,-0.100141,-0.100141,0.25683,0.7981
191,68,2017,11,5075160.49,5697760.49,-0.112853,-0.112853,0.25683,0.9499
192,68,2017,12,4528190.89,5083690.89,-0.107774,-0.107774,0.25683,0.9511
193,96,2005,7,426889.28,1657920.0,-0.122905,-0.122905,0.819448,1.1983
194,96,2005,8,583234.08,2265120.0,0.366242,0.366242,0.819448,1.7968
195,96,2005,9,619941.12,2407680.0,0.062937,0.062937,0.819448,1.9851
196,96,2005,10,556043.68,2159520.0,-0.10307,-0.10307,0.819448,2.0005
197,96,2005,11,547886.56,2127840.0,-0.01467,-0.01467,0.819448,2.0581
198,96,2005,12,584593.6,2270400.0,0.066998,0.066998,0.819448,2.0778
199,156,2013,1,1026168.47,17607262.97,0.53883,0.53883,0.21092,-2.7147
200,156,2013,2,1092661.63,18748169.73,0.06479800000000001,0.06479800000000001,0.21092,-2.5125
201,156,2013,3,936658.44,16071426.94,-0.142774,-0.142774,0.21092,-1.6237
202,156,2013,4,933461.66,16016575.66,-0.003413,-0.003413,0.21092,-2.245
203,156,2013,5,1142531.5,19603849.8,0.223973,0.223973,0.21092,-3.1507
204,156,2013,6,1029365.25,17662114.25,-0.099049,-0.099049,0.21092,-0.6033
205,156,2013,7,1702608.49,29213795.19,0.654037,0.654037,0.21092,0.1753
206,156,2013,8,1767183.58,30321791.18,0.037927,0.037927,0.21092,-0.1541
207,156,2013,9,1958351.41,33601898.11,0.108177,0.108177,0.21092,-0.6736
208,156,2013,10,1520391.66,26087271.86,-0.223637,-0.223637,0.21092,2.021
209,156,2013,11,1581130.6,27129446.3,0.03995,0.03995,0.21092,1.8163
210,156,2013,12,1445604.03,23575759.35,-0.168621,-0.168621,0.21092,2.225
211,156,2014,1,1786614.71,29137161.72,0.235895,0.235895,0.158416,1.92
212,156,2014,2,1795755.2,29286230.24,0.005116,0.005116,0.158416,1.9323
213,156,2014,4,2021455.05,32967075.93,0.125685,0.125685,0.158416,1.7792
214,156,2014,5,1960284.06,31969463.55,-0.030261,-0.030261,0.158416,1.7398
215,156,2014,6,1975049.47,32210266.54,0.007532,0.007532,0.158416,1.8099
216,156,2014,7,2069266.86,33746818.95,0.047704,0.047704,0.158416,2.9410000000000003
217,156,2014,8,2219030.31,36189249.27,0.072375,0.072375,0.158416,1.7755
218,156,2014,9,2264732.77,36934591.85,0.020596,0.020596,0.158416,1.3119
219,156,2014,10,2113686.78,33288146.59,-0.098727,-0.098727,0.158416,1.2861
220,156,2014,11,2025586.16,31900662.69,-0.041681,-0.041681,0.158416,0.4996
221,156,2014,12,2934526.24,28437686.37,-0.108555,-0.108555,0.158416,0.6587
222,159,2008,1,1721845.2,3123513.62,0.035957,0.035957,0.416411,0.7469
223,159,2008,2,1919175.2,3481480.15,0.114604,0.114604,0.416411,0.7212
224,159,2008,3,1986831.2,4238837.18,0.035253,0.035253,0.416411,0.6473
225,159,2008,4,2159354.0,4606908.74,0.08683300000000001,0.08683300000000001,0.416411,0.3348
226,159,2008,5,2295793.6,4897998.01,0.063185,0.063185,0.416411,0.3662
227,159,2008,6,1919175.2,4094495.39,-0.164047,-0.164047,0.416411,0.6247
228,159,2008,7,1973300.0,4209968.82,0.028202,0.028202,0.416411,0.4085
229,159,2008,8,1116324.0,2381639.51,-0.434286,-0.434286,0.416411,0.9471
230,159,2008,9,1047540.4,2234892.02,-0.061616,-0.061616,0.416411,0.9642
231,159,2008,10,921249.2,1965454.02,-0.12056,-0.12056,0.416411,0.9231
232,159,2008,11,978756.8,2088144.54,0.062424,0.062424,0.416411,0.7864
233,159,2008,12,924632.0,1972671.11,-0.0553,-0.0553,0.416411,0.7176
234,403,2017,1,5675874.46,8220940.39,-0.08076799999999999,-0.08076799999999999,0.156094,0.7877
235,403,2017,2,6086133.29,8815159.55,0.072281,0.072281,0.156094,0.7909
236,403,2017,3,5730450.18,8299987.89,-0.058442,-0.058442,0.156094,0.9279
237,403,2017,4,6120916.71,8327245.65,0.0032840000000000005,0.0032840000000000005,0.156094,0.9832
238,403,2017,5,5387608.85,7329611.64,-0.119804,-0.119804,0.156094,1.1862
239,403,2017,6,6197052.5,8430825.14,0.150242,0.150242,0.156094,1.6963
240,403,2017,9,6220991.14,8433550.91,0.000323,0.000323,0.156094,1.6876
241,403,2017,10,5935477.0,8046490.72,-0.045895,-0.045895,0.156094,1.5343
242,403,2017,11,8891967.07,9226751.73,0.14668,0.14668,0.156094,0.9539
243,403,2017,12,7809695.15,8103732.02,-0.12171300000000003,-0.12171300000000003,0.156094,0.9968
244,403,2018,1,8038233.15,8340874.53,0.029263,0.029263,0.161748,0.9655
245,403,2018,2,7880620.74,8177327.97,-0.019608,-0.019608,0.161748,0.9257
246,403,2018,3,8189461.37,8414470.48,0.029,0.029,0.161748,0.8636
247,403,2018,4,8595353.04,8831514.21,0.049563,0.049563,0.161748,0.5246
248,403,2018,5,8085998.78,8308165.22,-0.05925900000000001,-0.05925900000000001,0.161748,0.523
249,403,2018,6,7950701.56,8169150.64,-0.016732,-0.016732,0.161748,0.4326
250,403,2018,7,7802139.9,8016507.19,-0.018685,-0.018685,0.161748,0.2211
251,403,2018,8,7157488.42,7354143.62,-0.082625,-0.082625,0.161748,-0.1631
252,403,2018,9,6738332.32,6923471.01,-0.058562,-0.058562,0.161748,-0.2929
253,403,2018,10,5836350.83,5996707.18,-0.133858,-0.133858,0.161748,0.3346
254,403,2018,11,6796695.83,6983438.09,0.164545,0.164545,0.161748,0.9555
255,403,2018,12,6679968.81,6863503.94,-0.017174000000000002,-0.017174000000000002,0.161748,1.1211
256,408,2017,1,3721429.43,30565416.66,-0.024471,-0.024471,0.2439,0.7464
257,408,2017,2,4082218.85,33528707.9,0.096949,0.096949,0.2439,0.8439
258,408,2017,3,4056988.82,33321484.74,-0.00618,-0.00618,0.2439,1.7306
259,408,2017,4,3882901.62,31891644.91,-0.04291,-0.04291,0.2439,1.7678
260,408,2017,5,3453991.11,28368851.12,-0.110461,-0.110461,0.2439,1.8423
261,408,2017,6,3501928.16,28762575.14,0.013879,0.013879,0.2439,1.2507
262,408,2017,7,3602865.42,29591467.79,0.028818,0.028818,0.2439,1.2034
263,408,2017,8,4696615.35,31062752.25,0.04972,0.04972,0.2439,1.1368
264,408,2017,9,5765024.85,38129062.14,0.227485,0.227485,0.2439,1.3936
265,408,2017,10,8379152.14,38875065.53,0.019565,0.019565,0.2439,1.3951
266,408,2017,11,8093296.21,36127284.94,-0.018743,-0.018124,0.2439,1.4684
267,408,2017,12,7905703.25,35289897.54,-0.023179,-0.023179,0.2439,1.5277
268,413,2011,1,4242283.28,4245000.0,0.066856,0.066856,0.088407,0.8129
269,413,2011,2,4431771.93,4434610.0,0.044667,0.044667,0.088407,0.7507
270,413,2011,3,3973605.33,3976150.0,-0.103382,-0.103382,0.088407,0.8145
271,413,2011,4,3792601.25,3795030.0,-0.045552,-0.045552,0.088407,0.9817
272,413,2011,5,3670989.13,3673340.0,-0.032066000000000004,-0.032066000000000004,0.088407,0.9687
273,413,2011,6,3659676.37,3662020.0,-0.003082,-0.003082,0.088407,0.935
274,413,2011,7,4168750.36,4171420.0,0.139104,0.139104,0.088407,0.7186
275,413,2011,8,3979261.71,3981810.0,-0.045455,-0.045455,0.088407,0.4184
276,413,2011,9,3617253.54,3619570.0,-0.090974,-0.090974,0.088407,0.5079
277,413,2011,10,3628566.29,3630890.0,0.003127,0.003127,0.088407,0.5605
278,413,2011,11,4058451.0,4061050.0,0.118472,0.118472,0.088407,0.4835
279,413,2011,12,3068584.9,3070550.0,-0.243902,-0.243902,0.088407,0.872
280,413,2012,1,3153430.57,3155450.0,0.02765,0.02765,0.209831,0.9844
281,413,2012,2,3529579.68,3531840.0,0.119283,0.119283,0.209831,1.0986
282,413,2012,3,3535236.06,3537500.0,0.001603,0.001603,0.209831,1.0442
283,413,2012,4,3789773.06,3792200.0,0.07200000000000001,0.07200000000000001,0.209831,1.0193
284,413,2012,5,3835024.08,3837480.0,0.01194,0.01194,0.209831,1.0141
285,413,2012,6,3368372.92,3370530.0,-0.121681,-0.121681,0.209831,1.1339
286,413,2012,7,2893237.19,2895090.0,-0.141058,-0.141058,0.209831,1.1296
287,413,2012,8,3144946.0,3146960.0,0.086999,0.086999,0.209831,1.135
288,413,2012,9,3382513.86,3384680.0,0.07554,0.07554,0.209831,1.2262
289,413,2012,10,3354231.98,3356380.0,-0.008361,-0.008361,0.209831,1.2739
290,413,2012,11,3034646.64,3036590.0,-0.095278,-0.095278,0.209831,1.3258
291,413,2012,12,3388170.24,3390340.0,0.116496,0.116496,0.209831,0.914
292,416,2005,7,1011449.7,1837124.55,-0.352518,-0.352518,0.333796,1.057
293,416,2005,8,811407.43,1473782.14,-0.197778,-0.197778,0.333796,0.4625
294,416,2005,9,872094.41,1584009.61,0.074792,0.074792,0.333796,0.49
295,416,2005,10,777692.44,1412544.65,-0.108247,-0.108247,0.333796,0.4827
296,416,2005,11,773197.1,1404379.66,-0.00578,-0.00578,0.333796,0.1366
297,416,2005,12,647327.81,1175759.71,-0.16279100000000002,-0.16279100000000002,0.333796,0.1094
298,416,2007,1,1362076.58,2079617.54,0.464419,0.464419,0.157244,1.6851
299,416,2007,2,2093626.66,3196547.68,0.537084,0.537084,0.157244,2.0748
300,416,2007,3,2685833.87,4100729.22,0.282862,0.282862,0.157244,2.1411
301,416,2007,4,3720454.69,5680387.56,0.385214,0.385214,0.157244,1.7299
302,416,2007,5,4727206.95,7217496.17,0.270599,0.270599,0.157244,1.6466
303,416,2007,6,3330294.65,5084691.48,-0.295505,-0.295505,0.157244,1.8028
304,416,2007,7,3730905.41,5696343.7,0.120293,0.120293,0.157244,1.9415
305,416,2007,8,5732478.0,7408969.91,0.300654,0.300654,0.157244,1.6863
306,416,2007,9,5390916.14,6967516.57,-0.05958400000000001,-0.05958400000000001,0.157244,1.8192
307,416,2007,10,4613142.74,5962279.45,-0.144275,-0.144275,0.157244,1.8698
308,416,2007,11,3761295.69,4861305.46,-0.184657,-0.184657,0.157244,1.6682
309,416,2007,12,4823018.1,6233533.91,0.282276,0.282276,0.157244,1.6866
310,416,2009,1,1588558.16,2053023.97,0.04607,0.04607,0.22957800000000006,1.0049
311,416,2009,2,2279951.36,2946568.08,0.435233,0.435233,0.22957800000000006,1.1996
312,416,2009,3,2930190.19,3786925.04,0.285199,0.285199,0.22957800000000006,1.1282
313,416,2009,4,2786149.94,3600770.01,-0.049157,-0.049157,0.22957800000000006,1.0843
314,416,2009,5,2864343.22,3701825.6,0.028065,0.028065,0.22957800000000006,1.067
