,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,408,2007,1,225616.98,477971.18,0.184028,0.184028,1.001526,1.3127
1,408,2007,2,276562.75,585900.15,0.225806,0.225806,1.001526,1.4288
2,408,2007,3,368529.79,780732.98,0.332536,0.332536,1.001526,1.651
3,408,2007,4,553125.51,1171800.3,0.500898,0.500898,1.001526,1.7854
4,408,2007,5,650385.61,1377846.53,0.175837,0.175837,1.001526,1.9246
5,408,2007,6,477699.3,1012009.35,-0.265514,-0.265514,1.001526,1.9784
6,408,2007,7,535261.4,1133955.08,0.120499,0.120499,1.001526,1.496
7,408,2007,8,623920.28,1321779.53,0.16563699999999998,0.16563699999999998,1.001526,1.5446
8,408,2007,9,747645.72,1583892.75,0.198303,0.198303,1.001526,1.4567
9,408,2007,10,618627.21,1310566.13,-0.172566,-0.172566,1.001526,1.6316
10,408,2007,11,638110.65,1105921.58,-0.15615,-0.15615,1.001526,1.4332
11,408,2007,12,711707.7,1233474.0,0.115336,0.115336,1.001526,1.4040000000000001
12,411,2007,1,226415.86,646552.33,0.17364000000000002,0.17364000000000002,1.242497,1.3324
13,411,2007,2,270811.13,773327.3,0.196078,0.196078,1.242497,1.4443
14,411,2007,3,342247.15,977319.75,0.263785,0.263785,1.242497,1.5655
15,411,2007,4,625973.27,1787527.03,0.829009,0.829009,1.242497,2.2926
16,411,2007,5,586824.72,1675734.56,-0.06254,-0.06254,1.242497,2.1076
17,411,2007,6,320453.11,915084.76,-0.45392,-0.45392,1.242497,2.2916
18,411,2007,7,459289.22,1311544.66,0.433249,0.433249,1.242497,2.7107
19,411,2007,8,568663.02,1623872.08,0.238137,0.238137,1.242497,2.7988
20,411,2007,9,1241888.58,1786374.54,0.100071,0.100071,1.242497,2.6809
21,411,2007,10,1148146.02,1651532.07,-0.07548400000000001,-0.07548400000000001,1.242497,2.5504
22,411,2007,11,955853.6,1374932.14,-0.167481,-0.167481,1.242497,2.069
23,411,2007,12,1057608.34,1521299.6,0.106454,0.106454,1.242497,2.0128
24,558,2006,1,159593.82,370239.42,-0.07602300000000001,-0.07602300000000001,1.928944,0.82
25,558,2006,2,182825.83,424135.03,0.14557,0.14557,1.928944,0.7566
26,558,2006,3,174745.13,405388.73,-0.044199,-0.044199,1.928944,0.5521
