,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,5,2014,1,2147296.07,2148683.98,-0.06,-0.06,0.770859,0.7566
1,5,2014,3,2311769.81,2313264.03,0.076596,0.076596,0.770859,0.5870000000000001
2,5,2014,4,2092471.49,2093823.96,-0.094862,-0.094862,0.770859,0.6131
3,5,2014,5,2055921.77,2057250.62,-0.017467,-0.017467,0.770859,0.6391
4,5,2014,6,2065059.2,2066393.95,0.004444,0.004444,0.770859,0.0643
5,5,2014,7,2284357.52,2285834.02,0.106195,0.106195,0.770859,0.4107
6,5,2014,8,2357456.96,2358980.71,0.032,0.032,0.770859,0.0608
7,5,2014,9,3609284.88,3611617.75,0.531008,0.531008,0.770859,2.0489
8,5,2014,10,3563597.73,3565901.07,-0.012658,-0.012658,0.770859,2.5035
9,5,2014,11,3654972.03,3657334.43,0.025641000000000004,0.025641000000000004,0.770859,2.634
10,5,2014,12,3746346.33,3748767.79,0.025,0.025,0.770859,2.7138
11,5,2017,1,6240019.34,6944001.68,-0.029586,-0.029586,0.499699,0.8283
12,5,2017,3,5954652.6,6626440.63,-0.045732,-0.045732,0.499699,1.3156
13,5,2017,4,5536114.72,6160684.42,-0.070288,-0.070288,0.499699,1.2855
14,5,2017,5,4946356.79,5504391.58,-0.106529,-0.106529,0.499699,1.3544
15,5,2017,6,4984405.69,5546733.05,0.007692,0.007692,0.499699,1.0754
16,5,2017,7,4699038.95,5229172.0,-0.057252,-0.057252,0.499699,1.0798
17,5,2017,8,4651477.83,5176245.16,-0.010121,-0.010121,0.499699,0.9612
18,5,2017,9,4803673.42,5345611.05,0.03272,0.03272,0.499699,1.0425
19,5,2017,10,4499282.24,5006879.26,-0.06336599999999999,-0.06336599999999999,0.499699,1.0067
20,5,2017,11,3995134.33,4445854.74,-0.112051,-0.112051,0.499699,1.0436
21,5,2017,12,3938060.98,4382342.53,-0.014286000000000004,-0.014286000000000004,0.499699,1.1215
22,5,2018,1,3833426.51,4265903.47,-0.02657,-0.02657,0.916354,1.1629
23,5,2018,2,3633669.8,4043610.74,-0.052109,-0.052109,0.916354,1.0873
24,5,2018,3,3671718.7,4085952.21,0.010471,0.010471,0.916354,1.1335
25,5,2018,4,3405376.41,3789561.89,-0.07253899999999999,-0.07253899999999999,0.916354,1.1054
26,5,2018,5,3272205.26,3641366.74,-0.039106,-0.039106,0.916354,1.0281
27,5,2018,6,2815618.48,3133269.05,-0.139535,-0.139535,0.916354,1.1697
28,5,2018,7,2996350.75,3334391.05,0.064189,0.064189,0.916354,1.1723
29,5,2018,8,2815618.48,3133269.05,-0.060317,-0.060317,0.916354,1.1025
30,5,2018,9,2796594.03,3112098.32,-0.006756999999999999,-0.006756999999999999,0.916354,1.0505
31,5,2018,10,2596837.32,2889805.58,-0.07142899999999999,-0.07142899999999999,0.916354,0.948
32,5,2018,11,2853667.38,3175610.53,0.098901,0.098901,0.916354,1.1096
33,5,2018,12,2549276.19,2836878.74,-0.106667,-0.106667,0.916354,1.1896
34,10,2018,1,2485536.33,3902508.43,-0.121771,-0.121771,0.8265319999999999,2.0204
35,10,2018,2,2323663.17,3648353.47,-0.065126,-0.065126,0.8265319999999999,2.0691
36,10,2018,3,2354993.46,3697544.76,0.013483000000000002,0.013483000000000002,0.8265319999999999,2.0662
37,10,2018,4,1697057.37,2664527.82,-0.279379,-0.279379,0.8265319999999999,2.596
38,10,2018,5,1848487.1,2902285.68,0.08923099999999999,0.08923099999999999,0.8265319999999999,2.3722
39,10,2018,6,2041690.56,3205631.93,0.10452,0.10452,0.8265319999999999,0.9312
40,10,2018,7,2422875.75,3804125.87,0.186701,0.186701,0.8265319999999999,0.9154
41,10,2018,8,2354992.78,3697544.76,-0.028017,-0.028017,0.8265319999999999,0.8792
42,10,2018,9,2516865.9,3951699.72,0.068736,0.068736,0.8265319999999999,0.9014
43,10,2018,10,2287110.5,3590963.64,-0.091286,-0.091286,0.8265319999999999,0.7333
44,10,2018,11,2177454.52,3418794.15,-0.047945,-0.047945,0.8265319999999999,0.3799
45,10,2018,12,1702278.59,2672726.36,-0.218225,-0.218225,0.8265319999999999,0.486
46,11,2014,1,1264452.28,3799007.97,-0.079385,-0.079385,0.940641,0.759
47,11,2014,2,1202900.36,3614077.13,-0.048679,-0.048679,0.940641,0.7753
48,11,2014,3,1391073.37,4179437.15,0.156433,0.156433,0.940641,0.4975
49,11,2014,4,1201141.74,3608793.39,-0.136536,-0.136536,0.940641,0.6456
50,11,2014,5,1211693.49,3640495.82,0.008785,0.008785,0.940641,0.3391
51,11,2014,6,1180038.22,3545388.53,0.011389,0.01016,0.940641,0.1695
52,11,2014,7,1252141.9,3762021.8,0.061103,0.061103,0.940641,0.3515
53,11,2014,8,1382280.24,4153018.45,0.103933,0.103933,0.940641,0.1373
54,11,2014,9,1452625.29,4364367.99,0.050891000000000006,0.050891000000000006,0.940641,0.3991
55,11,2014,10,1549349.74,4654973.61,0.066586,0.066586,0.940641,0.2194
56,11,2014,11,1719936.48,5167496.24,0.110102,0.110102,0.940641,0.4261
57,11,2014,12,1755109.01,5273171.01,0.02045,0.02045,0.940641,0.3641
58,11,2015,1,1635522.42,4913876.8,-0.068136,-0.068136,0.449176,0.0443
