,StkCd,Date-year,Date-month,Msmvosd,Msmvttl,Mretwd,Mretnd,bemeA,Beta
0,6,2012,1,4248853.92,4341742.31,0.070732,0.070732,1.482522,0.843
1,6,2012,2,5100560.4,5212068.79,0.200456,0.200456,1.482522,1.2539
2,6,2012,3,5332843.98,5449430.55,0.045541000000000005,0.045541000000000005,1.482522,1.1692
3,6,2012,4,6145836.53,6280196.74,0.15245,0.15245,1.482522,1.2431
4,6,2012,5,5956968.11,6052725.04,-0.03622,-0.03622,1.482522,1.1437
5,6,2012,6,5557890.18,5647232.03,-0.066993,-0.066993,1.482522,1.1577
6,6,2012,7,5188013.08,5271409.23,-0.06021,-0.059545000000000015,1.482522,1.1856
7,6,2012,8,5074129.86,5155695.37,-0.021951,-0.021951,1.482522,1.1741
8,6,2012,10,5251281.53,5335694.71,0.034913,0.034913,1.482522,1.2276
9,6,2012,11,4884324.51,4962838.93,-0.06988,-0.06988,1.482522,1.1238
10,6,2012,12,6263586.42,6364262.36,0.282383,0.282383,1.482522,1.2551
11,6,2013,1,6997501.59,7109973.91,0.117172,0.117172,1.81071,1.2611
12,6,2013,2,6592582.87,6698546.85,-0.057866,-0.057866,1.81071,1.1698
13,6,2013,3,5694169.47,5785693.06,-0.136276,-0.136276,1.81071,1.3946
14,6,2013,4,5567632.37,5657122.1,-0.022222,-0.022222,1.81071,1.3241
15,6,2013,5,6361680.65,6428547.84,0.136364,0.136364,1.81071,1.2807
16,6,2013,6,5691159.51,5750978.9,-0.08544700000000001,-0.0854,1.81071,1.1158
17,6,2013,7,5397249.86,5453979.99,-0.051643,-0.051643,1.81071,1.0581
18,6,2013,8,6359135.98,6425976.42,0.17821800000000002,0.17821800000000002,1.81071,1.1147
19,6,2013,9,6172102.56,6236977.11,-0.029412,-0.029412,1.81071,1.0687
20,6,2013,10,6359135.98,6425976.42,0.030303,0.030303,1.81071,1.0422
21,6,2013,11,7735167.5,7816471.32,0.216387,0.216387,1.81071,1.1649
22,6,2013,12,6597531.0,6655475.58,-0.148532,-0.148532,1.81071,1.0601
23,6,2014,1,5848115.72,5899478.35,-0.11359,-0.11359,1.780631,1.0014
24,6,2014,2,5754438.81,5804978.7,-0.016018,-0.016018,1.780631,1.0243
25,6,2014,3,7213122.13,7276473.3,0.253488,0.253488,1.780631,0.643
26,6,2014,4,6490471.68,6547475.97,-0.100186,-0.100186,1.780631,0.6752
27,6,2014,5,6303117.86,6358476.67,-0.028866000000000006,-0.028866000000000006,1.780631,0.5364
28,6,2014,6,6132148.91,6182977.31,0.005023,0.005308,1.780631,0.3796
29,6,2014,7,6654318.8,6709475.38,0.08515299999999999,0.08515299999999999,1.780631,0.6865
30,6,2014,8,7189877.66,7249473.4,0.080483,0.080483,1.780631,0.4355
31,6,2014,9,7845937.26,7910970.97,0.091248,0.091248,1.780631,0.6798
32,6,2014,10,8408274.06,8477968.89,0.071672,0.071672,1.780631,0.7697
33,6,2014,11,9291946.17,9368965.62,0.105096,0.105096,1.780631,0.5348
34,6,2014,12,9439224.86,9517465.07,0.01585,0.01585,1.780631,0.0493
35,6,2015,1,8702831.43,8774967.8,-0.078014,-0.078014,0.64252,-0.3211
36,6,2015,2,8796554.23,8869467.45,0.010769,0.010769,0.64252,-0.4466
37,6,2015,3,11782294.86,11879956.4,0.339422,0.339422,0.64252,1.53
38,6,2015,4,15638318.63,15767942.14,0.327273,0.327273,0.64252,1.7024
39,6,2015,5,20886795.43,21059922.72,0.335616,0.335616,0.64252,1.6072
40,6,2015,6,18203984.02,18319432.77,-0.123528,-0.122564,0.64252,1.4007
41,6,2015,7,15722232.33,15821941.94,-0.13633,-0.13633,0.64252,1.2542
42,6,2015,8,14233181.31,14323447.44,-0.09471,-0.09471,0.64252,1.1378
43,6,2015,9,12609981.56,12689953.43,-0.114043,-0.114043,0.64252,1.1886
